uid	category	xcomet_noisy	xcomet_clean	xcomet_d	kiwi_noisy	kiwi_clean	kiwi_d	nta_noisy	nta_clean	nta_d	src_noisy	hyp_noisy	src_clean	hyp_clean	ref_en
A-NEO-074	NEO	76.80	92.64	15.85	69.67	71.85	2.18	0	100	100	冷知识： #小孩也可以学水袖 所以中国文化永不可少。	Cold knowledge: #Kids can also learn water sleeves, so Chinese culture is indispensable.	小知识： #小孩也可以学水袖 所以中国文化永不可少。	Fun Fact: Kids can also learn the water sleeve technique. Therefore, Chinese culture is indispensable.	Fun fact: #KidsCanLearnWaterSleevesToo. That’s why Chinese culture will always be essential.
A-NEO-076	NEO	96.76	97.78	1.02	72.56	79.12	6.56	100	100	0	他们甚至是3D男友	They are even 3D boyfriends.	他们甚至是现实中的男友	They are even real-life boyfriends.	They’re even 3D boyfriends.
A-NEO-078	NEO	95.41	96.37	0.95	79.33	79.47	0.13	100	100	0	一次牛油果没吃过的有没有，吃过的朋友告诉我是什么味道，我脑补一下	Has anyone never eaten an avocado? Those who have eaten it, tell me what it tastes like so I can imagine it.	一次牛油果没吃过的有没有，吃过的朋友告诉我是什么味道，我想象一下	Has anyone never eaten an avocado? Those who have eaten it, tell me what it tastes like so I can imagine it.	Anyone else never tried avocado? Friends who have, tell me what it tastes like so I can imagine it.
A-NEO-079	NEO	86.17	98.71	12.54	80.96	82.16	1.20	0	0	0	无语！太夸张了！刚从中国回来三周，我觉得他们描述的是欧盟	Silent! Too exaggerated! I just came back from China three weeks ago, and I think what they described is the EU.	不知道说什么！太夸张了！刚从中国回来三周，我觉得他们描述的是欧盟	Don't know what to say! It's too exaggerated! I just came back from China three weeks ago, and I think what they described is the EU.	Speechless! This is way too exaggerated! I got back from China three weeks ago, and I feel like they’re describing the EU.
A-NEO-080	NEO	97.56	97.57	0.01	84.87	85.38	0.51	100	0	-100	那太有趣了！这个应用上的梗图太棒了	That's so interesting! The memes on this app are amazing.	那太有趣了！这个应用上的搞笑图片太棒了	That's so interesting! The funny pictures on this app are great.	That’s hilarious! The memes on this app are amazing.
A-NEO-081	NEO	57.42	68.85	11.42	53.58	71.01	17.43	0	0	0	看过 #《猎罪图鉴》 过来罚站→	Watched #The Crime Sketch and came for a standing penalty →	看过 #《猎罪图鉴》 过来反思→	Watched #The Crime Sketch and came to reflect →	If you’ve watched Under the Skin, come stand in the corner and reflect →
A-NEO-082	NEO	82.62	80.24	-2.38	61.89	80.64	18.75	0	0	0	天天收藏，从未开始	Collect every day, never start.	每天都在收藏，却从来没有开始行动	Collecting every day, yet never starting to take action.	Save everything, start nothing.
A-NEO-085	NEO	90.05	87.29	-2.77	74.29	63.86	-10.44	0	0	0	这台词……放到某些作品里也不会有违和感吧	This line... wouldn't it also fit well in some other works?	这台词……放到某些作品里也不会有不协调感吧	This line... wouldn't it also feel natural in some other works?	These lines... wouldn’t feel out of place in certain works, would they?
A-NEO-086	NEO	79.44	91.50	12.05	76.86	73.12	-3.74	0	0	0	我可以用左脚踩右脚，再用右脚踩左脚，一直踩到天空！	I can step on my right foot with my left foot, then step on my left foot with my right foot, and keep doing it all the way to the sky!	我可以通过左右脚交替踩踏升到天空！	I can rise to the sky by alternating my left and right feet!	I can step on my right foot with my left, then on my left with my right, and keep doing it until I reach the sky!
A-NEO-089	NEO	95.34	78.04	-17.30	85.28	83.84	-1.44	100	0	-100	不可能！在这里，女孩出生后就是家庭的中心，她们是家里的女王。喝点鸡汤吧！	Impossible! Here, girls are the center of the family after they are born; they are the queens of the house. Have some chicken soup!	不可能！在这里，女孩出生后就是家庭的中心，她们是家里的女王。听点励志的话吧！	Impossible! Here, girls are the center of the family after they are born; they are the queens of the house. Listen to some encouraging words!	Impossible! Here, girls become the center of the family the moment they’re born—they’re the queens of the household. Have some inspirational chicken soup!
A-NEO-090	NEO	78.74	94.70	15.96	56.05	80.67	24.62	0	0	0	永远抄底	Always bottom fishing.	永远在价格低位买入	Always buy at the low price.	Always buy the dip.
A-NEO-092	NEO	85.97	85.87	-0.10	82.48	82.84	0.35	0	0	0	这本书在中国也是爆火，我也读完了。[ #飞吻R ]	This book is also a big hit in China, and I've finished reading it too. [ #blushR ]	这本书在中国也是非常火，我也读完了。[ #飞吻R ]	This book is also very popular in China, and I have finished reading it. [ #blushR ]	This book was a huge hit in China too. I’ve finished it as well. [#BlowingAKissR]
A-NEO-095	NEO	66.27	64.72	-1.55	64.73	72.81	8.08	0	0	0	细思极恐 咋给一种放大版园区感	Upon deeper reflection, it's quite terrifying—how does it give off such a magnified campus vibe?	仔细想想非常可怕 咋给一种放大版园区感	Think about it carefully, it's really scary. How does it give a sense of an enlarged park?	The more I think about it, the scarier it gets. Why does it feel like a supersized scam compound?
A-NEO-096	NEO	75.96	79.99	4.03	78.36	73.27	-5.09	100	100	0	看 the substance 的时候我就在暗自想这个演员要是什么时候能演个女同就好了 没想到已经演过了 我马上去看	When I was watching the substance, I was secretly thinking that this actor should have a chance to play a lesbian role someday. I didn't expect that she had already done it. I immediately went to check.	看 the substance 的时候我就在暗自想这个演员要是什么时候能演个女同性恋就好了 没想到已经演过了 我马上去看	When I was watching the movie, I was secretly thinking that this actor would be great as a lesbian. I didn't expect she had already done that. I immediately went to check it out.	While watching The Substance, I secretly thought, “I wish this actress would play a lesbian someday.” Turns out she already has—I’m going to watch it right now.
A-NEO-097	NEO	42.18	56.71	14.53	72.59	78.26	5.67	0	0	0	看完 杀面包 来看看我拍的邓紫棋巴黎演唱会吧沉浸式体验哦耶✌️！我会持续更新🇩🇪留学生活欧洲旅游vlog！入股不亏	"After watching ""Kill the Bread,"" come check out the video of my Deng Ziqi concert in Paris! It's an immersive experience, oh yeah! ✌️ I will keep updating my vlog about studying abroad in Germany and traveling in Europe! Joining in won't let you down!"	看完 杀面包 来看看我拍的邓紫棋巴黎演唱会吧沉浸式体验哦耶✌️！我会持续更新🇩🇪留学生活欧洲旅游vlog！关注不会后悔	"After watching ""Kill the Bread,"" come check out the video of my Deng Ziqi concert in Paris! It's an immersive experience, oh yeah! ✌️ I will keep updating my vlog about studying abroad in Germany and traveling in Europe! Follow me, you won't regret it."	Now that you’ve finished Bread Slaughter, come watch the immersive video I shot at G.E.M.’s Paris concert—yeah ✌️! I’ll keep posting vlogs about studying in Germany and traveling around Europe. Follow now; you won’t regret it.
A-NEO-099	NEO	79.18	72.46	-6.72	80.09	80.55	0.46	0	0	0	哈哈哈哈那个 阿拉斯加的眼神 笑死我了	Hahaha, that Alaska's look, it's so funny, I died laughing.	哈哈哈哈那个 阿拉斯加的眼神 让我笑得不行	Hahaha, that Alaska's look made me laugh so hard.	Hahaha, that look on the Alaskan malamute’s face—I’m dying.
A-NEO-100	NEO	72.67	73.11	0.44	81.32	80.89	-0.43	0	0	0	我们信奉相同的教义；这里有个花哨的名字：万物有灵论者。我喜欢它😍 漂亮。新年快乐。牛逼！保重	We believe in the same doctrine; here's a fancy name for it: animist. I like it 😍. Beautiful. Happy New Year. Nice! Take care.	我们信奉相同的教义；这里有个花哨的名字：万物有灵论者。我喜欢它😍 漂亮。新年快乐。厉害！保重	We believe in the same doctrine; here's a fancy name for it: animist. I like it 😍. Beautiful. Happy New Year. Impressive! Take care.	We believe in the same doctrine; there’s a fancy name for it here: animism. I love it 😍 Beautiful. Happy New Year. Freaking awesome! Take care.
A-NEO-103	NEO	63.47	76.48	13.01	50.14	66.72	16.58	0	0	0	网友的成功让人宫寒	The netizen's success makes the palace cold.	网友的成功让人嫉妒得难受	The netizen's success is so envious that it's uncomfortable.	Other people’s success makes my uterus go cold with envy.
A-NEO-104	NEO	97.56	97.57	0.01	80.10	82.28	2.18	0	0	0	导航有的时候真的太坑了，没开过真的会很害怕	Navigation can sometimes be really misleading; if you've never used it before, it can be really scary.	导航有的时候真的太不靠谱了，没开过真的会很害怕	Navigation can sometimes be really unreliable; if you've never used it before, it can be really scary.	Navigation apps can be such a nightmare sometimes. If you’ve never driven that route before, it can be genuinely scary.
A-NEO-107	NEO	75.56	89.33	13.77	68.21	71.54	3.34	0	0	0	原版在主页这条视频的上一条，淡淡人机感也是被姚润昊拿捏了	The original version is the previous video on the homepage, and the subtle human-like feel is also mastered by Yao Runhao.	原版在主页这条视频的上一条，淡淡机械感也是被姚润昊拿捏了	The original version is the previous video on the homepage, and the subtle mechanical feel is also perfectly captured by Yao Runhao.	The original is the previous video on my profile. Yao Runhao has absolutely nailed that subtly robotic vibe.
A-NEO-108	NEO	74.34	90.27	15.94	67.34	78.97	11.63	0	0	0	又要威又要带头盔就是这种	Wanting both power and a helmet is exactly like this.	又想耍威风又要戴头盔就是这种	Wanting to show off but also having to wear a helmet is exactly like this.	This is what it looks like when you want to look cool but still wear a helmet.
A-NEO-109	NEO	90.17	92.49	2.32	68.58	76.46	7.88	0	0	0	总发愁自己没客子，不知道怎么起号的可以戳戳我	Always worried about not having customers, if you don't know how to start a business, feel free to message me.	总发愁自己没客子，不知道怎么运营新账号的可以戳戳我	Always worried about not having followers? If you don't know how to operate a new account, feel free to message me.	Always worried you have no customers and don’t know how to get your account started? Tap me.
A-NEO-110	NEO	72.30	66.37	-5.92	81.13	82.00	0.86	0	0	0	灭火器拿来出来就这样放在地上然后看着那个火继续烧，什么神操作？	Take the fire extinguisher out and just leave it on the ground, then watch the fire continue to burn? What kind of crazy move is that?	灭火器拿来出来就这样放在地上然后看着那个火继续烧，什么令人费解的操作？	Take the fire extinguisher out and just leave it on the ground, then watch the fire continue to burn? What incomprehensible operation is this?	They brought out the fire extinguisher, set it on the ground, and just watched the fire keep burning. What kind of genius move is that?
A-NEO-113	NEO	93.62	92.99	-0.63	48.85	60.39	11.54	0	100	100	需要我#互关吗，兄弟	Do you need me to follow you back, brother?	需要我#互相关注吗，兄弟	Do we need to follow each other, brother?	Need me to follow you back, bro?
A-NEO-114	NEO	93.99	90.03	-3.96	77.96	77.41	-0.55	0	100	100	魔都惊艳的主厨餐桌，一生值得来一次！	A stunning chef's table in the magical metropolis—a once-in-a-lifetime experience!	上海惊艳的主厨餐桌，一生值得来一次！	Shanghai's stunning chef's table experience, a once-in-a-lifetime journey worth taking!	A stunning chef’s table experience in Shanghai—the kind you should try once in your life!
A-NEO-115	NEO	75.75	71.95	-3.80	68.21	68.66	0.45	0	0	0	🖤暗黑系甜酷风系列美甲，一出手就哇塞住！	Black-inspired sweet and edgy nail art series, one look and you'll be wow-ed!	🖤暗黑系甜美又酷的风格系列美甲，一出手就哇塞住！	Black-themed sweet yet cool style nail art, one look and it's wow!	🖤 Dark, sweet-and-edgy nail set—the instant wow factor is unreal!
A-NEO-116	NEO	71.97	90.58	18.60	60.45	81.83	21.38	0	0	0	橄榄皮灰粉天菜眼影！！	Olive Skin Gray Powder Sky Eye Shadow!!	最适合橄榄皮的灰粉眼影！！	The most suitable gray powder eyeshadow for olive skin!!	The ultimate gray-pink eyeshadow for olive skin!!
A-NEO-119	NEO	86.70	93.80	7.09	77.44	84.94	7.50	0	0	0	🔥这个神器有点东西啊❗️	🔥This tool is really something!❗️	🔥这个工具确实很好用啊❗️	🔥This tool is really user-friendly!❗️	🔥 This little wonder gadget is seriously impressive ❗️
A-NEO-121	NEO	65.51	69.80	4.29	68.83	77.03	8.20	0	0	0	台北人均1000+ 101夜景配龍蝦｜氛圍感西餐	Taipei, over 1,000 NT per person: 101 Night View with Lobster | Ambiance Western Restaurant	台北人均1000+ 101夜景配龍蝦｜有情调的西餐	Taipei, over 1000 NT per person: 101 Night View with Lobster | Romantic Western Cuisine	Taipei: NT$1,000+ per person | Taipei 101 night views with lobster | Western dining with immaculate vibes.
A-NEO-122	NEO	79.74	75.30	-4.44	66.96	68.81	1.85	0	100	100	杨幂同款新年拜年服穿搭~真的显白18岁	Yang Mi's same New Year greeting outfit look ~ really makes you look fair-skinned and 18 years old.	与杨幂相同款式的新年拜年服穿搭~真的显白18岁	New Year greeting outfit styling in the same style as Yang Mi ~ really makes you look fair-skinned and 18 years old.	Yang Mi’s New Year greeting outfit look~ It really brightens your complexion and makes you look 18.
A-NEO-123	NEO	83.01	85.38	2.37	75.07	80.55	5.48	100	0	-100	沉浸式做4寸 周岁小蛋糕	Immersive 4-inch birthday cake making	全程展示制作4寸 周岁小蛋糕	Full process demonstration of making a 4-inch birthday cake	Immersive baking: a 4-inch first-birthday cake.
A-NEO-126	NEO	97.34	96.58	-0.76	76.43	79.84	3.42	0	0	0	大连最适合浪费生命的地方……	The best place in Dalian to waste life...	大连最适合悠闲度日的地方……	The best place in Dalian to spend a leisurely day...	The best place in Dalian to blissfully waste your life...
A-NEO-127	NEO	91.28	92.05	0.77	79.09	80.86	1.77	0	0	0	巴塞罗那🇪🇸打折村出行指南	Barcelona 🇪🇸 Discount Village Travel Guide	巴塞罗那🇪🇸奥特莱斯购物村出行指南	Barcelona, Spain Outlet Shopping Village Travel Guide	Barcelona 🇪🇸 outlet village travel guide.
A-NEO-128	NEO	98.04	99.25	1.21	76.14	84.21	8.06	0	0	0	幸福到冒泡🫧	Bubbling with happiness 🫧	非常幸福🫧	Very happy 🫧	So happy I’m practically bubbling 🫧
A-NEO-130	NEO	85.27	69.73	-15.54	69.16	70.15	0.99	100	0	-100	血脉觉醒！高颜值高能量水晶手串分享*8📿	Bloodline Awakened! Sharing 8 High-Aesthetic, High-Energy Crystal Bracelets 📿	本能被唤醒！高颜值高能量水晶手串分享*8📿	Instinct awakened! Sharing 8 high-looks, high-energy crystal bracelets 📿	Bloodline awakened! Sharing eight gorgeous, high-energy crystal bracelets 📿
A-NEO-132	NEO	85.38	87.63	2.25	72.29	78.21	5.91	0	100	100	零基础乍到书法新手村 我什么时候可以大成	Zero foundation, just arrived at the calligraphy village for beginners. When will I achieve mastery?	零基础刚开始学习书法 我什么时候可以大成	Zero foundation, just starting to learn calligraphy, when can I achieve mastery?	A complete beginner has entered calligraphy’s newbie village. When will I finally master it?
A-NEO-133	NEO	90.48	86.58	-3.90	63.63	72.48	8.85	100	0	-100	今日份晒澳白珍珠戒指	Today's Australian White Pearl Ring Showcase	今天展示澳白珍珠戒指	Today's Featured Australian White Pearl Ring	Today’s post: showing off my Australian South Sea white pearl ring.
A-NEO-135	NEO	88.03	83.10	-4.93	75.63	75.62	-0.00	0	0	0	RC绝美粉紫色缎面高跟鞋五折拿下	RC Stunning Pink Purple Satin High Heels at Half Price	RC绝美粉紫色缎面高跟鞋五折买到	RC Stunning Pink Purple Satin High Heels Half Price Sale	Scored these gorgeous pink-and-purple satin RC heels at 50% off.
A-NEO-136	NEO	85.80	70.78	-15.02	72.21	75.12	2.91	100	0	-100	金色猫眼➕黑色|简约显白跳色脚美甲	Golden cat eye + black | minimalist, brightening, contrasting color toe nail art	金色猫眼➕黑色|简约衬托肤色白皙的跳色脚美甲	Golden cat eye + black | minimalist design highlights fair skin with a contrasting colored foot nail art	Gold cat-eye + black | Simple, complexion-brightening color-block pedicure.
A-NEO-138	NEO	100.00	98.24	-1.76	78.72	85.13	6.42	100	0	-100	成都的冬天真的是致郁	Chengdu's winter is really depressing.	成都的冬天真的是让人抑郁	The winter in Chengdu really makes people depressed.	Winter in Chengdu is honestly depressing.
A-NEO-139	NEO	57.47	87.42	29.95	44.98	74.30	29.32	100	0	-100	轻奢老钱｜贵在气质	Light Luxury Old Money | Nobility Lies in Demeanor	低调奢华的富贵风格｜贵在气质	Low-key luxury elegance | Nobility lies in demeanor	Quiet luxury, old-money style | It’s all about the aura.
A-NEO-140	NEO	57.00	89.16	32.16	74.01	81.52	7.51	0	0	0	这种健身又健脑的地方真的是牛马周末顶配	This place that combines fitness with brain training is really the ultimate weekend luxury for cows and horses.	这种健身又健脑的地方真的是打工人周末顶配	This place that combines fitness with brain training is really the ultimate weekend upgrade for office workers.	A place that works both your body and brain—truly the ultimate weekend setup for corporate drones.
A-NEO-141	NEO	59.99	77.65	17.66	48.78	62.69	13.91	0	0	0	P人勇闯韩国首尔！3天2晚保姆级攻略	P People Brave Seoul, South Korea! 3 Days and 2 Nights保姆-Level Guide	P人勇闯韩国首尔！3天2晚极其详细的攻略	P People Brave Seoul, South Korea! A 3-Day 2-Night Extremely Detailed Guide	A spontaneous P-type takes on Seoul! A comprehensive 3-day, 2-night guide.
A-NEO-142	NEO	81.02	85.10	4.08	68.18	76.92	8.74	0	0	0	2025年🌟属于春节的氛围感美甲💅	2025 Year 🌟 Nail Art 💅 with the Atmosphere of Spring Festival	2025年🌟具有春节氛围的美甲💅	2025 Year🌟Nail Art with Spring Festival Atmosphere💅	2025 🌟 Lunar New Year nails with all the festive vibes 💅
A-NEO-143	NEO	91.75	100.00	8.25	79.48	86.04	6.56	0	0	0	我发现跳舞可以旺自己！！！	I found that dancing can boost my energy!!!	我发现跳舞可以给自己带来好运！！！	I found that dancing can bring me good luck!!!	I discovered that dancing can boost my luck!!!
A-NEO-144	NEO	83.55	87.47	3.92	76.94	73.65	-3.29	0	0	0	上海洛杉矶Long haul flight 带娃探险记	Shanghai to Los Angeles Long Haul Flight: A Parent's Adventure with Kids	上海洛杉矶Long haul flight 带孩子探险记	Shanghai to Los Angeles Long Haul Flight: A Family Adventure Journal	Shanghai to Los Angeles long-haul flight: an adventure with the kids.
A-NEO-145	NEO	94.81	92.29	-2.52	57.11	68.11	11.00	0	0	0	这个建构我是真整不了一点	I really can't handle this construction at all.	这个建构我是真做不了	I really can't do this construction.	I seriously cannot handle this structure at all.
A-NEO-146	NEO	75.65	90.72	15.08	70.89	80.26	9.36	0	100	100	吹爆这四款美食收纳游戏🥳真的太好玩了🤤	Blow up these four food storage games! They're really too much fun 😤	极力推荐这四款美食收纳游戏🥳真的太好玩了🤤	Strongly recommend these four food storage games 🥳 They are really fun 😤	I can’t praise these four food-organizing games enough 🥳 They’re seriously so much fun 🤤
A-NEO-147	NEO	79.18	84.91	5.73	56.60	64.70	8.10	0	0	0	做出了人生鸡小胸｜真的太嫩了🥹减脂绝佳	Made a chicken breast for life | It's really tender🥹 Perfect for weight loss	做出了最成功的鸡小胸｜真的太嫩了🥹减脂绝佳	Made the most successful chicken breast | It's really tender 🥹 Perfect for weight loss	Made the chicken tenderloin of my dreams | So unbelievably tender 🥹 Perfect for cutting fat.
A-NEO-148	NEO	83.66	87.62	3.95	42.72	64.49	21.77	0	0	0	老夫子周边🥹	Old Master周边🥹	老夫子衍生商品🥹	Old Master Derivative Products 😂	Old Master Q merch 🥹
A-NEO-149	NEO	76.36	83.94	7.58	69.76	74.19	4.42	0	0	0	曼谷外卖别把我好吃晕了…	Bangkok food delivery, don't make me eat so delicious that I get dizzy...	曼谷外卖别把我馋得受不了了…	Bangkok food delivery, don't make me hungry to the point of no return...	Bangkok delivery, please stop being so delicious I could faint...
A-NEO-150	NEO	63.86	68.44	4.58	61.10	68.47	7.37	100	0	-100	可糖芭比系列｜网感还是得看大直径	Candy Barbie Series | Internet Sensation Still Relies on Large Diameter	可糖芭比系列｜网络时尚感还是得看大直径	Candy Barbie Series | When it comes to online fashion sense, big diameter still reigns supreme.	Ketan Barbie series | For that online-girl look, large-diameter lenses still win.
A-NEO-151	NEO	70.10	82.85	12.75	68.17	74.92	6.75	100	0	-100	美白亮肤的神！一篇教你谷雨光感套装怎么搭	The God of Whitening and Brightening Skin! A Guide on How to Pair Guyu Luminous Set	美白亮肤的最佳产品！一篇教你谷雨光感套装怎么搭	The Best Product for Whitening and Brightening Skin! A Guide on How to Use the Guyu Luminous Set	The holy grail for brightening skin! One post teaches you how to pair Guyu’s Glow set.
A-NEO-152	NEO	73.93	95.83	21.90	59.59	78.28	18.68	100	0	-100	大阪对戒丝滑购入	Osaka Engagement Ring Smooth Purchase	大阪对戒顺利购入	Successfully purchased an engagement ring in Osaka.	Bought our matching rings in Osaka with zero hassle.
A-NEO-153	NEO	92.03	91.02	-1.01	64.38	54.06	-10.32	0	100	100	以前画的黑暗欺骗同人图	Previously drawn dark deception doujinshi	以前画的黑暗欺骗二次创作图	Previously drawn dark deception fan art	Some old Dark Deception fan art I drew.
A-NEO-154	NEO	66.39	64.47	-1.91	72.85	77.60	4.75	0	0	0	春节倒计时🧨浅浅期待一下今年的年夜饭吧🧧	Spring Festival countdown 🧨 Looking forward to this year's New Year's Eve dinner 🧧	春节倒计时🧨稍微期待一下今年的年夜饭吧🧧	Spring Festival countdown 🧨 Looking forward a little to this year's New Year's Eve dinner 🧧	Countdown to Lunar New Year 🧨 Just casually looking forward to this year’s reunion dinner 🧧
A-NEO-155	NEO	43.02	75.33	32.32	50.29	73.92	23.63	0	100	100	香港铜锣湾西太后探店🪐｜多图预警	Hong Kong Causeway Bay West Queen Street探店🪐｜Multiple Pictures Warning	香港铜锣湾薇薇安·威斯特伍德探店🪐｜多图预警	Hong Kong Causeway Bay Vivienne Westwood Store Visit 🪐 | Multiple Photos Warning	Store visit: Vivienne Westwood in Causeway Bay, Hong Kong 🪐 | Lots of photos ahead.
A-NEO-156	NEO	86.22	96.78	10.57	70.06	80.56	10.50	0	0	0	张艺兴太旺了 福星啊	Zhang Yixing is too lucky, a lucky star!	张艺兴太能带来好运了 福星啊	Zhang Yixing is really good at bringing good luck. He's a lucky star!	Zhang Yixing brings such good luck—he’s a lucky star.
A-NEO-157	NEO	66.42	61.51	-4.91	70.16	72.51	2.36	0	100	100	妈耶🆘神仙阵容‼️孙艺珍❌池昌旭新剧爱了🔥	Mommy heavens! 🆘 Divine cast! ‼️ YoonA ❌ Ji Chang Wook new drama loved it 🔥	天啊🆘神仙阵容‼️孙艺珍❌池昌旭新剧爱了🔥	Oh my god 🆘 Divine cast‼️ YoonA ❌ Ji Chang-wook new drama loved 🔥	Oh my God 🆘 What a divine cast‼️ Son Ye-jin × Ji Chang-wook—I’m already obsessed with this new drama 🔥
A-NEO-160	NEO	78.15	80.62	2.47	73.90	76.04	2.14	0	0	0	70kg脂包肌进入赛季	70kg lean muscle entering the season	70kg肌肉外覆盖脂肪的体型进入赛季	A body type with 70kg of muscle covered by fat entering the season.	70 kg, muscles under fat—entering competition season.
A-NEO-161	NEO	85.21	86.78	1.57	59.54	70.68	11.15	0	0	0	MBTI各种眼神杀！你能接得住？	Various MBTI Eye Contact Kills! Can You Handle It?	MBTI各种迷人眼神！你能接得住？	Various charming glances of MBTI! Can you handle it?	MBTI types and their killer gazes! Can you handle them?
A-NEO-162	NEO	93.19	89.22	-3.98	45.50	76.28	30.79	100	0	-100	我的病娇猫，爱得太沉重。	My yandere cat loves too heavily.	我的带有病态占有欲的猫，爱得太沉重。	My cat, with its pathological possessiveness, loves too heavily.	My yandere cat—its love is way too intense.
A-NEO-163	NEO	92.67	97.74	5.07	74.77	82.05	7.28	0	0	0	鼓励你逆光上岸的励志文案	Encouraging motivational quotes to help you rise against the odds.	鼓励你克服困难获得成功的励志文案	Motivational copy encouraging you to overcome difficulties and achieve success.	Motivational captions to help you fight against the odds and make it.
A-NEO-164	NEO	95.23	95.96	0.73	78.18	77.42	-0.75	100	100	0	缅北为什么没有拐卖新加坡和日本人？	Why is there no human trafficking from northern Myanmar to Singapore and Japan?	缅甸北部为什么没有拐卖新加坡和日本人？	Why is human trafficking of Singaporeans and Japanese not present in northern Myanmar?	Why don’t human traffickers in northern Myanmar target Singaporeans and Japanese people?
A-NEO-165	NEO	62.46	61.49	-0.98	57.76	66.76	9.00	0	0	0	笑哭酒友！68条冷笑话版脑筋急转弯	Laughing and crying with drinking buddies! 68 Cold Jokes Version of Brain Teasers	让酒友笑到流泪！68条冷笑话版脑筋急转弯	Make your drinking buddies laugh until tears! 68 Cold Jokes Version of Brain Teasers	Drinking buddies in tears from laughing! 68 brain teasers in terrible-joke form.
A-NEO-166	NEO	93.71	91.49	-2.22	82.81	82.10	-0.71	0	0	0	晒出你在tiktok🇺🇸看到最好笑的抽象帖！🤣	Share the funniest abstract post you've seen on TikTok🇺🇸! 🤣	展示你在tiktok🇺🇸看到最好笑的抽象帖！🤣	Show the funniest abstract post you've seen on TikTok🇺🇸! 🤣	Show us the funniest absurd post you’ve seen on U.S. TikTok! 🤣
A-NEO-167	NEO	94.09	85.04	-9.06	81.98	80.26	-1.72	100	0	-100	减肥四个月真的换了一个人！逆袭	Losing weight for four months really transformed me into a completely different person! A remarkable turnaround.	减肥四个月真的换了一个人！实现逆转	Losing weight for four months really transformed me into a completely different person! Achieving a reversal.	Four months of weight loss turned me into a completely different person—the ultimate glow-up.
A-NEO-168	NEO	88.41	96.54	8.13	70.12	79.77	9.65	0	0	0	老外已经在学习中国话这个事情上 卷起来了	Foreigners are really getting into learning Chinese.	老外已经在学习中国话这个事情上 开始过度竞争	Foreigners have started to overcompete in learning the Chinese language.	Foreigners are already getting fiercely competitive about learning Chinese.
A-NEO-169	NEO	90.44	94.65	4.21	74.78	81.05	6.27	0	0	0	🇯🇵 京都美食攻略 不踩雷 😋！	Japan Kyoto Food Guide - Avoiding Disappointments 😋!	🇯🇵 京都美食攻略 不会遇到糟糕体验 😋！	Japan Kyoto Food Guide - No Bad Experiences 😋!	🇯🇵 Kyoto food guide: delicious picks with no nasty surprises 😋!
A-NEO-170	NEO	74.17	76.95	2.78	57.56	62.40	4.84	0	0	0	混血千金感必备灰色美瞳	Mixed-blood princess look essential gray colored contact lenses	营造混血富家小姐风格必备的灰色美瞳	Essential gray colored contacts for achieving the look of a mixed-blood rich girl style.	Gray contacts are essential for that mixed-race heiress vibe.
A-NEO-171	NEO	96.25	91.66	-4.60	80.36	72.88	-7.48	0	0	0	‼️日本大阪USJ环球影城大攻略	‼️Ultimate Guide to Universal Studios Japan in Osaka, Japan	‼️日本大阪USJ环球影城详细指南	‼️Universal Studios Japan Osaka Detailed Guide	‼️ The ultimate guide to Universal Studios Japan in Osaka.
A-NEO-173	NEO	90.91	85.56	-5.35	71.74	78.66	6.91	0	0	0	桂林📍景点避坑｜去桂林前一定要看哦‼	Guilin 📍 Travel Tips to Avoid Scams | A Must-Read Before Visiting Guilin‼	桂林📍景点注意事项｜去桂林前一定要看哦‼	Guilin 📍 Tourist Attractions Notes | A Must-Read Before Visiting Guilin‼	Guilin 📍 Avoid tourist traps—read this before you go‼
A-NEO-176	NEO	90.08	88.17	-1.91	80.92	80.68	-0.24	0	0	0	哭死❗️后悔没早点看到这篇马来西亚攻略🙏	Cried to death! Regret not seeing this Malaysia guide earlier 🙏	非常难过❗️后悔没早点看到这篇马来西亚攻略🙏	Very sad❗️Regret not seeing this Malaysia guide earlier🙏	I could cry❗️ I regret not finding this Malaysia guide sooner 🙏
A-NEO-177	NEO	90.95	93.85	2.90	76.71	81.54	4.83	0	0	0	国内有没有商家能做这个饼干的平替啊！！！！	Is there a domestic merchant that can make a cheaper alternative to this cookie?!	国内有没有商家能做这个饼干的平价替代品啊！！！！	Is there any domestic merchant that can make a cheap alternative to this cookie?!	Is there any seller in China who can make an affordable dupe of these cookies?!!!!
A-NEO-178	NEO	63.70	85.08	21.38	74.89	77.72	2.83	0	0	0	分享一个桃花的玄学真相	Share the mystical truth about peach blossoms.	分享一个桃花运中缺乏科学依据的说法	Share a claim about good fortune in love that lacks scientific basis.	Sharing a mystical truth about romantic luck.
A-NEO-180	NEO	64.44	87.15	22.70	46.93	58.61	11.68	100	100	0	搬运翻译玄鸡的趣图	Funny pictures of moving a rooster translation.	转载翻译玄鸡的趣图	Repost and translate the funny picture of Xuanji.	Reposting and translating funny Xuanji pictures.
A-NEO-181	NEO	95.97	95.66	-0.31	85.66	85.01	-0.65	0	0	0	Costco 是懂华人节日需求的	Costco understands the needs of Chinese holidays.	Costco 很了解华人节日需求	Costco knows very well the needs of Chinese holidays.	Costco really understands what Chinese shoppers need for the holidays.
