uid	category	severity	reasons	src_noisy	hyp_noisy
B-MIX-052	MIX	1.71	xcomet_noisy 97.0 but NTA miss	我刚才去打apex了	I just went to play Apex.
B-MIX-070	MIX	1.52	xcomet_noisy 97.3 but NTA miss	这个PPT做得好	This PowerPoint is done well.
B-HOM-085	HOM	1.50	xcomet_noisy 98.8 but NTA miss	此人知识面级广	This person has a broad knowledge base.
B-PYA-019	PYA	1.40	xcomet_noisy 95.7 but NTA miss	rt，大家帮我看看这手机值不值	Hey, can you please check if this phone is worth it?
B-MIX-013	MIX	1.39	xcomet_noisy 87.9 but NTA miss	e人累了一周还要爬起来继续嗨	A person who is exhausted after a week still gets up and continues to have fun.
B-HOM-031	HOM	1.37	xcomet_noisy 87.8 but NTA miss	卧槽317万年终奖就这么没了？	What the hell is 317 million yuan in annual bonus just disappeared?
B-PYA-083	PYA	1.33	xcomet_noisy 80.2 but NTA miss	她俩要是有cpf这都能当谈过的证据了	If they had the CPF, it would be sufficient evidence to discuss.
B-MIX-130	MIX	1.24	xcomet_noisy 90.5 but NTA miss	从来没有get到他颜值	Never got to see his beauty.
B-HOM-096	HOM	1.22	xcomet_noisy 85.3 but NTA miss	孩好像真的很困了，但是一直被麻麻薅过来薅过去配合拍视频	It seems like the child is really tired, but they keep being pulled back and forth to cooperate for the video recording.
B-NEO-032	NEO	1.18	xcomet_noisy 85.9 but NTA miss	花2000买nike感觉自己好像大冤种	Buy Nike for 2000 yuan and feel like a big fool.
B-HOM-024	HOM	1.17	xcomet_noisy 80.8 but NTA miss	别虾扯蛋了，老师说的都是真的吗	Don't be silly, teacher, are you saying everything is true?
B-HOM-004	HOM	1.15	xcomet_noisy 96.5 but NTA miss	童鞋们帮我看看这道题怎么做	Kids, could you please help me figure out how to solve this problem?
B-NEO-021	NEO	1.11	xcomet_noisy 88.5 but NTA miss	赛博朋克2077，极致嘴臭极致享受	Cyberpunk 2077, the ultimate stench, the ultimate enjoyment.
B-MIX-115	MIX	1.09	xcomet_noisy 82.2 but NTA miss	好阳光啊，这一定是相互救赎的少女乐队故事吧www	Beautiful sunshine, this must be the story of a girl band that saves each other.
B-MIX-035	MIX	1.00	xcomet_noisy 100.0 but NTA miss	OMG这也太好看了	Oh my God, this is absolutely beautiful.
B-PYA-024	PYA	0.97	xcomet_noisy 92.0 but NTA miss	XHS上好多人在讨论	Many people are discussing on XHS.
B-PYA-088	PYA	0.89	xcomet_noisy 93.6 but NTA miss	不是，我TM哪来的教材，你在逗我呢	No, I don't have any textbooks. Are you kidding me?
B-PYA-087	PYA	0.73	xcomet_noisy 90.3 but NTA miss	快别TM说了，抓紧睡半个钟头，不然去早餐店要迟到了	Don't say that anymore. Go to sleep for half an hour, or you'll be late for breakfast.
B-PYA-039	PYA	0.72	xcomet_noisy 96.9 but NTA miss	bdjw这个怎么用	How do I use this?
B-NEO-037	NEO	0.58	xcomet_noisy 97.5 but NTA miss	显卡市场太内卷了，价格涨得离谱	The GPU market is too competitive, and the prices have risen dramatically.
B-NEO-103	NEO	0.46	xcomet_noisy 93.6 but NTA miss	我还以为是9.9元拼好饭呢	I thought it was 9.9 yuan for a complete meal.
B-NEO-098	NEO	0.27	xcomet_noisy 80.8 but NTA miss	虽然整个乐队前期像拼好队一样，但是结局随着独角兽的回归写的还是不错的	Although the entire band was like a well-oiled team at the beginning, the ending still turned out to be quite good with the return of the unicorn.
B-HOM-049	HOM	0.20	xcomet_noisy 91.8 but NTA miss	看完这帖子我直接笑嘻了	After reading this post, I laughed out loud.
B-HOM-021	HOM	0.11	xcomet_noisy 96.7 but NTA miss	沃草，这无人机表演太震撼了	Oh my god, this drone performance was absolutely stunning.
B-MIX-073	MIX	0.11	xcomet_noisy 87.5 but NTA miss	这个ins风好看	This ins style is nice.
