uid	category	severity	reasons	src_noisy	hyp_noisy
B-PYA-109	PYA	1.66	xcomet_noisy 82.5 but NTA miss	拍了拍博士的石棺盖子hhhhh	Patted the doctor's sarcophagus lid hhhhhh
B-PYA-090	PYA	1.62	xcomet_noisy 89.8 but NTA miss	wc我想要高斯裤子的链接，真的好帅	I want the link for Gaussian pants, they are really cool.
B-MIX-040	MIX	1.53	xcomet_noisy 96.0 but NTA miss	过度分享这件事真的太trigger了，边界感很重要	Sharing too much really triggers people, and boundaries are important.
B-HOM-049	HOM	1.50	xcomet_noisy 91.8 but NTA miss	看完这帖子我直接笑嘻了	After reading this post, I laughed so hard I couldn't stop.
B-MIX-073	MIX	1.29	xcomet_noisy 87.5 but NTA miss	这个ins风好看	This ins style is nice.
B-PYA-097	PYA	1.23	xcomet_noisy 80.9 but NTA miss	完了疑似吉米被吓疯了hh	It seems Jimmy went crazy, hh.
B-HOM-021	HOM	1.21	xcomet_noisy 95.2 but NTA miss	沃草，这无人机表演太震撼了	Wow, that drone performance was really impressive.
B-PYA-087	PYA	1.20	xcomet_noisy 81.2 but NTA miss	快别TM说了，抓紧睡半个钟头，不然去早餐店要迟到了	Don't TM talk, grab a half-hour sleep, otherwise you'll be late for breakfast.
B-HOM-098	HOM	1.04	xcomet_noisy 97.7 but NTA miss	淦，忘记原版了，有谁能补一下？	Oh, I forgot the original version. Can someone help me out?
B-PYA-013	PYA	1.00	xcomet_noisy 89.0 but NTA miss	8u们觉得这配置怎么样	How do you think the setup looks?
B-PYA-024	PYA	0.97	xcomet_noisy 92.0 but NTA miss	XHS上好多人在讨论	Many people are discussing on XHS.
B-HOM-086	HOM	0.96	xcomet_noisy 92.0 but NTA miss	蛇：卧槽，怎么又是他	Snake: Man, it's him again.
B-PYA-102	PYA	0.96	xcomet_noisy 83.2 but NTA miss	“义人，就是ta，欺负我。”	"""The righteous one, that is he, bullied me."""
B-HOM-114	HOM	0.93	xcomet_noisy 92.8 but NTA miss	我不行了我笑得要噶了	I can't take it anymore, I'm laughing so hard I'm about to burst.
B-PYA-033	PYA	0.91	xcomet_noisy 90.0 but NTA miss	bl粉丝太能控评了	BL fans are too good at controlling comments.
B-MIX-013	MIX	0.90	xcomet_noisy 80.1 but NTA miss	e人累了一周还要爬起来继续嗨	An e-person who's been exhausted for a week still gets up to keep having fun.
B-PYA-086	PYA	0.81	xcomet_noisy 96.6 but NTA miss	yysy，两边都看完了	I've read both sides.
B-MIX-072	MIX	0.61	xcomet_noisy 86.0 but NTA miss	3.5h通关	3.5h通关
B-MIX-052	MIX	0.61	xcomet_noisy 97.0 but NTA miss	我刚才去打apex了	I just went to play Apex.
B-NEO-032	NEO	0.44	xcomet_noisy 89.9 but NTA miss	花2000买nike感觉自己好像大冤种	Spending 2000 on Nike feels like being a big fool.
B-PYA-049	PYA	0.39	xcomet_noisy 87.2 but NTA miss	rwkk这到底是什么鱼	What kind of fish is rwkk?
B-HOM-058	HOM	0.37	xcomet_noisy 81.6 but NTA miss	这是我女朋友 羡慕吗笑抽们🤣	This is my girlfriend. Are you envious? Laughter and tears.🤣
B-PYA-020	PYA	0.11	xcomet_noisy 86.9 but NTA miss	jrs怎么看腾讯这个泄密处理？	What does JRS think about Tencent's handling of the leak?
B-NEO-021	NEO	0.11	xcomet_noisy 88.0 but NTA miss	赛博朋克2077，极致嘴臭极致享受	Cyberpunk 2077, Extreme Bad Breath, Extreme Enjoyment
B-NEO-037	NEO	0.02	xcomet_noisy 98.0 but NTA miss	显卡市场太内卷了，价格涨得离谱	The graphics card market is too saturated, with prices rising dramatically.
