uid	category	severity	reasons	src_noisy	hyp_noisy
B-MIX-070	MIX	2.94	xcomet_noisy 97.8 but NTA miss	这个PPT做得好	This PowerPoint is well done.
B-MIX-147	MIX	2.91	xcomet_noisy 96.0 but NTA miss	干嘛突然cos班主任	Why are you suddenly cosplaying as the homeroom teacher?
B-MIX-025	MIX	2.87	xcomet_noisy 90.5 but NTA miss	这也太离谱了吧我直接emo	That's just ridiculous, I'm straight-up depressed.
B-MIX-062	MIX	2.79	xcomet_noisy 98.7 but NTA miss	这个PK谁赢了	Who won this PK?
B-HOM-040	HOM	2.59	xcomet_noisy 86.3 but NTA miss	有内味了，就是这个感觉	That's the vibe, this is exactly the feeling.
B-PYA-039	PYA	2.52	xcomet_noisy 89.8 but NTA miss	bdjw这个怎么用	What does bdjw mean and how is it used?
B-PYA-064	PYA	2.48	xcomet_noisy 93.9 but NTA miss	ssfd，这个太恐怖了	SSFD, this is too terrifying.
B-NEO-094	NEO	2.43	xcomet_noisy 94.6 but NTA miss	逆天。。我现在开车老走错路	Unbelievable... I keep taking wrong turns when driving now.
B-HOM-049	HOM	2.24	xcomet_noisy 92.5 but NTA miss	看完这帖子我直接笑嘻了	After reading this post, I just cracked up laughing.
B-PYA-054	PYA	2.05	xcomet_noisy 85.1 but NTA miss	马到成功yyds	Wishing you instant success—yyds
B-NEO-057	NEO	2.04	xcomet_noisy 95.6 but NTA miss	这个太炸了	This is absolutely mind-blowing!
B-PYA-108	PYA	1.99	xcomet_noisy 84.7 but NTA miss	woc瞬间高清修补版	"""Woc instant HD repair version"""
B-PYA-092	PYA	1.85	xcomet_noisy 96.6 but NTA miss	woc太萌了	woc, so cute
B-PYA-051	PYA	1.84	xcomet_noisy 92.1 but NTA miss	tcl，我真的太菜了	TCL, I really suck at this.
B-HOM-122	HOM	1.83	xcomet_noisy 91.0 but NTA miss	官方踏马自黑，这下别人黑不了了	The officials are roasting themselves, so now no one else can roast them.
B-NEO-032	NEO	1.73	xcomet_noisy 91.8 but NTA miss	花2000买nike感觉自己好像大冤种	Spending 2000 on Nike makes me feel like a total sucker.
B-HOM-031	HOM	1.54	xcomet_noisy 93.9 but NTA miss	卧槽317万年终奖就这么没了？	Holy crap, the 3.17 million year-end bonus is just gone like that?
B-MIX-115	MIX	1.44	xcomet_noisy 83.5 but NTA miss	好阳光啊，这一定是相互救赎的少女乐队故事吧www	What lovely sunshine—this must be one of those girl band stories about mutual redemption, right? www
B-PYA-097	PYA	1.43	xcomet_noisy 83.0 but NTA miss	完了疑似吉米被吓疯了hh	Done. It seems like Jimmy was scared out of his wits lol
B-PYA-050	PYA	1.41	xcomet_noisy 93.2 but NTA miss	dd我一下	DM me.
B-NEO-012	NEO	1.41	xcomet_noisy 90.1 but NTA miss	人一旦染上班味，这辈子就去不掉了	Once a person gets stained with the smell of work, it stays with them for life.
B-HOM-086	HOM	1.37	xcomet_noisy 95.2 but NTA miss	蛇：卧槽，怎么又是他	Snake: WTF, why is it him again?
B-NEO-112	NEO	1.32	xcomet_noisy 89.0 but NTA miss	看勇哥直播，各种神人	Watching Brother Yong's livestream, all kinds of amazing people.
B-NEO-110	NEO	1.25	xcomet_noisy 88.0 but NTA miss	泪目了，米哈游你坏事做尽	Tears welled up—MiHoYo, you’ve done nothing but terrible things.
B-MIX-090	MIX	1.23	xcomet_noisy 91.5 but NTA miss	杨博文四代唯一C位队长	Yang Bowen, the only center and captain of the fourth generation.
B-NEO-003	NEO	1.23	xcomet_noisy 92.3 but NTA miss	又被割韭菜了，这理财产品全是坑	Got scammed again—this financial product is nothing but a trap.
B-PYA-024	PYA	1.22	xcomet_noisy 94.1 but NTA miss	XHS上好多人在讨论	Many people are discussing it on XHS.
B-PYA-026	PYA	1.17	xcomet_noisy 87.3 but NTA miss	好好好 好一个kpop拉子(bushi)	Alright, alright, what a K-pop lesbian (just kidding).
B-NEO-070	NEO	1.13	xcomet_noisy 92.1 but NTA miss	这波操作属实逆天了	This move is truly mind-blowing.
B-PYA-091	PYA	1.11	xcomet_noisy 91.3 but NTA miss	WC，这都能被发现啊	WC, how was this even discovered?
B-MIX-067	MIX	1.05	xcomet_noisy 92.9 but NTA miss	这动漫OP太好听了，循环播放	The OP for this anime is so good, I’ve got it on repeat.
B-PYA-090	PYA	0.81	xcomet_noisy 88.2 but NTA miss	wc我想要高斯裤子的链接，真的好帅	wc I want the link to Gauss's pants, they're really so cool
B-NEO-097	NEO	0.76	xcomet_noisy 87.4 but NTA miss	10后，上一次看是三年前了，但是也泪目了	After 10 years, the last time I watched it was three years ago, but it still brought tears to my eyes.
B-HOM-058	HOM	0.70	xcomet_noisy 84.0 but NTA miss	这是我女朋友 羡慕吗笑抽们🤣	This is my girlfriend. Jealous, LOL guys? 🤣
B-NEO-028	NEO	0.55	xcomet_noisy 84.5 but NTA miss	这个综艺太下饭了，一口气看完	This variety show is so binge-worthy, I finished it in one go.
B-HOM-021	HOM	0.52	xcomet_noisy 98.4 but NTA miss	沃草，这无人机表演太震撼了	Whoa, that drone show was absolutely stunning!
B-MIX-061	MIX	0.49	xcomet_noisy 84.0 but NTA miss	solo一下，单挑	Let’s go one-on-one.
B-PYA-087	PYA	0.45	xcomet_noisy 89.9 but NTA miss	快别TM说了，抓紧睡半个钟头，不然去早餐店要迟到了	Stop fucking talking and get some sleep for half an hour, or we'll be late for the breakfast place.
B-PYA-042	PYA	0.44	xcomet_noisy 84.7 but NTA miss	yygq什么呢，有话直说不行吗	What are you insinuating? Can't you just speak plainly?
B-MIX-052	MIX	0.38	xcomet_noisy 94.7 but NTA miss	我刚才去打apex了	I was just playing Apex.
B-NEO-053	NEO	0.35	xcomet_noisy 81.2 but NTA miss	双持党表示苹果和华为都不够用	A dual-wielding user says neither Apple nor Huawei is enough.
B-HOM-013	HOM	0.28	xcomet_noisy 91.4 but NTA miss	笑拥了！带货主播推荐的迷惑水果太离谱了吧	I'm cracking up! The bizarre fruits recommended by these livestream sellers are just too ridiculous.
B-HOM-048	HOM	0.26	xcomet_noisy 86.8 but NTA miss	赛里木湖这事整得灰常离谱	The whole thing about Sayram Lake is just ridiculously absurd.
B-PYA-098	PYA	0.19	xcomet_noisy 92.9 but NTA miss	看清楚材质吧，pdd很多都是聚酯纤维，你问客服没几个敢说是纯棉的	Check the material carefully. Many products on PDD are polyester, and if you ask customer service, few dare to claim they're pure cotton.
B-PYA-085	PYA	0.09	xcomet_noisy 83.0 but NTA miss	想吃肉质Q弹的就买散养老公鸡	If you want firm, springy meat, go for free-range old roosters.
B-PYA-082	PYA	0.07	xcomet_noisy 81.0 but NTA miss	咱姐硬生生从良子嘴里抠出3w多粉丝	My sister managed to squeeze over 30,000 followers right out of Liangzi’s mouth.
B-PYA-101	PYA	0.06	xcomet_noisy 89.0 but NTA miss	啊？60w围攻45w的城，对方还以骑兵为主？？！	What? 600,000 besieging a city of 450,000, and the enemy is mainly cavalry?!
