uid	category	severity	reasons	src_noisy	hyp_noisy
B-PYA-012	PYA	1.47	xcomet_noisy 87.2 but NTA miss	jrm今天发生了一件离谱的事	Today, jrm happened something really strange.
B-PYA-005	PYA	1.42	xcomet_noisy 80.5 but NTA miss	看到别人去欧洲旅游的照片，xmsl	看到别人去欧洲旅游的照片,xmsl
B-NEO-096	NEO	1.39	xcomet_noisy 87.9 but NTA miss	泪目，我一直不知道自己想做什么，感觉选择的大都错了，已经索性不想选择了...糟糕啊...	tears, I've never really known what I want to do, I feel like all my choices are wrong, I'm just not sure what to choose...
B-PYA-013	PYA	1.30	xcomet_noisy 90.0 but NTA miss	8u们觉得这配置怎么样	What do you think about this configuration?
B-PYA-091	PYA	1.24	xcomet_noisy 83.1 but NTA miss	WC，这都能被发现啊	Toilet, this can be found.
B-HOM-003	HOM	1.24	xcomet_noisy 94.7 but NTA miss	各位童鞋注意了，期末考试要来了	Attention, students, the semester exam is coming.
B-NEO-097	NEO	1.17	xcomet_noisy 84.6 but NTA miss	10后，上一次看是三年前了，但是也泪目了	After 10 years, the last time I saw it was three years ago, but I was also crying.
B-HOM-085	HOM	1.15	xcomet_noisy 99.0 but NTA miss	此人知识面级广	This person has a wide knowledge base.
B-NEO-008	NEO	1.14	xcomet_noisy 97.2 but NTA miss	遇到杠精最好的办法就是不理他	The best way to deal with a bully is to ignore him.
B-PYA-007	PYA	1.05	xcomet_noisy 93.6 but NTA miss	新剧gkd！等不及了	New show! Can't wait!
B-MIX-027	MIX	0.98	xcomet_noisy 82.8 but NTA miss	掉san了，这个太恐怖了	I'm gone, this is too scary.
B-MIX-070	MIX	0.94	xcomet_noisy 98.9 but NTA miss	这个PPT做得好	This PPT is very good.
B-HOM-125	HOM	0.83	xcomet_noisy 85.7 but NTA miss	上一个视频就是不讲内个	The previous video didn't talk about the inside.
B-PYA-015	PYA	0.80	xcomet_noisy 89.1 but NTA miss	这条rs怎么还没上	How come this rs hasn't been updated?
B-NEO-037	NEO	0.37	xcomet_noisy 85.6 but NTA miss	显卡市场太内卷了，价格涨得离谱	The graphics card market is too closed, prices have skyrocketed.
B-MIX-052	MIX	0.25	xcomet_noisy 93.6 but NTA miss	我刚才去打apex了	I just went to Apex.
B-PYA-030	PYA	0.19	xcomet_noisy 86.7 but NTA miss	这就是尊贵的b站用户🤣🤣🤣	This is the noble B站 user 🤣🤣🤣
B-PYA-017	PYA	0.03	xcomet_noisy 87.0 but NTA miss	14个月正是穿lulu的时候	14 months is the time to wear a kimono.
B-PYA-059	PYA	0.02	xcomet_noisy 84.1 but NTA miss	山航yyds	山航yyds
B-PYA-041	PYA	0.00	xcomet_noisy 83.2 but NTA miss	泰奶+Gelato yyds！！！	Thai milk+gelato yyds!!!
