uid	category	severity	reasons	src_noisy	hyp_noisy
B-NEO-033	NEO	2.07	xcomet_noisy 85.3 but NTA miss	腾讯这波泄密直接破防了，317万说没就没	Tencent's data leak directly broke the defense, 3.17 million just vanished.
B-MIX-083	MIX	1.92	xcomet_noisy 84.1 but NTA miss	ddl就在眼前了还在摆烂	DDL is right in front of us and you're still slacking off.
B-PYA-092	PYA	1.90	xcomet_noisy 96.5 but NTA miss	woc太萌了	Woc is so cute.
B-NEO-021	NEO	1.88	xcomet_noisy 90.3 but NTA miss	赛博朋克2077，极致嘴臭极致享受	Cyberpunk 2077, ultimate mouth smell, ultimate enjoyment
B-NEO-070	NEO	1.76	xcomet_noisy 84.3 but NTA miss	这波操作属实逆天了	This operation is truly amazing.
B-HOM-033	HOM	1.75	xcomet_noisy 84.5 but NTA miss	王虹这波属实深藏blue了，拿完奖还这么低调	Wang Hong is really being very humble this time, staying so low-key even after winning the award.
B-PYA-098	PYA	1.72	xcomet_noisy 91.1 but NTA miss	看清楚材质吧，pdd很多都是聚酯纤维，你问客服没几个敢说是纯棉的	Look at the material clearly. Many products on PDD are polyester. When you ask customer service, few dare to say it's 100% cotton.
B-PYA-076	PYA	1.69	xcomet_noisy 87.5 but NTA miss	xswl皇帝的新衣	xswl The Emperor's New Clothes
B-PYA-052	PYA	1.66	xcomet_noisy 92.2 but NTA miss	夏天就好这一口！！天妇罗冰锅yyds！！	This is exactly what we need in summer!! Tempura ice pot is the best ever!!
B-HOM-094	HOM	1.63	xcomet_noisy 84.5 but NTA miss	冷芝士：袜子不是茶包	Cold Cheese: Socks are not tea bags.
B-HOM-003	HOM	1.51	xcomet_noisy 99.9 but NTA miss	各位童鞋注意了，期末考试要来了	Attention all students, the final exam is coming
B-NEO-011	NEO	1.46	xcomet_noisy 86.2 but NTA miss	看到肯德基9.9的那一刻，我的班味瞬间就没了	The moment I saw KFC's 9.9, my work stress instantly disappeared.
B-PYA-101	PYA	1.43	xcomet_noisy 87.0 but NTA miss	啊？60w围攻45w的城，对方还以骑兵为主？？！	What? 60k besieging a city with 45k defenders, and the defenders are mainly cavalry??!
B-HOM-021	HOM	1.32	xcomet_noisy 87.1 but NTA miss	沃草，这无人机表演太震撼了	Wocao, this drone show is amazing!
B-MIX-147	MIX	1.29	xcomet_noisy 96.0 but NTA miss	干嘛突然cos班主任	Why are you suddenly cosplaying as the homeroom teacher?
B-HOM-004	HOM	1.10	xcomet_noisy 95.3 but NTA miss	童鞋们帮我看看这道题怎么做	Kids, help me see how to solve this problem.
B-NEO-087	NEO	1.08	xcomet_noisy 95.4 but NTA miss	某种意义上来看他也是个神人	In a certain sense, he is also a god-like person.
B-NEO-094	NEO	1.05	xcomet_noisy 92.0 but NTA miss	逆天。。我现在开车老走错路	Unbelievable. I keep taking the wrong roads while driving.
B-HOM-058	HOM	1.04	xcomet_noisy 89.4 but NTA miss	这是我女朋友 羡慕吗笑抽们🤣	This is my girlfriend, jealous? Haha, you guys 😂
B-PYA-025	PYA	1.03	xcomet_noisy 81.1 but NTA miss	显卡涨价这消息直接让我blx了	The news that graphics card prices have increased directly made me blx.
B-PYA-024	PYA	0.97	xcomet_noisy 92.0 but NTA miss	XHS上好多人在讨论	Many people are discussing on XHS.
B-MIX-074	MIX	0.94	xcomet_noisy 86.9 but NTA miss	我的文化水平belike	My cultural level is like this
B-HOM-049	HOM	0.93	xcomet_noisy 92.9 but NTA miss	看完这帖子我直接笑嘻了	After reading this post, I couldn't stop laughing.
B-HOM-123	HOM	0.88	xcomet_noisy 88.7 but NTA miss	这俩老男人的沙雕人生	The Silly Life of These Two Old Men
B-PYA-013	PYA	0.87	xcomet_noisy 85.1 but NTA miss	8u们觉得这配置怎么样	What do you 8u guys think of this configuration?
B-NEO-099	NEO	0.86	xcomet_noisy 86.4 but NTA miss	“苏新皓你好的太突出”这句话的含金量还在上升	"The value of the statement ""Su Xinhao, you are too outstanding"" is still rising."
B-NEO-030	NEO	0.86	xcomet_noisy 84.9 but NTA miss	社恐人的噩梦，大型聚会	Social anxiety nightmare, large gatherings
B-PYA-089	PYA	0.84	xcomet_noisy 96.8 but NTA miss	md，这军方也这么乱，难怪市民们这么乐观，哈哈	MD, the military is also so chaotic, no wonder the citizens are so optimistic, hahaha
B-NEO-032	NEO	0.83	xcomet_noisy 91.6 but NTA miss	花2000买nike感觉自己好像大冤种	Spent 2000 on Nike and felt like a total sucker.
B-NEO-004	NEO	0.82	xcomet_noisy 95.1 but NTA miss	品牌联名就是割韭菜，质量差价格高	Brand collaborations are just a way to exploit customers, with poor quality and high prices.
B-NEO-039	NEO	0.82	xcomet_noisy 84.5 but NTA miss	打工人看完317万年终奖直接躺平了	After seeing an annual bonus of 3.17 million, the working person just decided to lie flat.
B-PYA-087	PYA	0.72	xcomet_noisy 91.6 but NTA miss	快别TM说了，抓紧睡半个钟头，不然去早餐店要迟到了	Shut up, just get some sleep for half an hour, or else you'll be late for the breakfast shop.
B-NEO-096	NEO	0.65	xcomet_noisy 88.5 but NTA miss	泪目，我一直不知道自己想做什么，感觉选择的大都错了，已经索性不想选择了...糟糕啊...	Tears, I've never known what I want to do, feeling like most of my choices have been wrong, so I've just given up trying to choose... It's terrible...
B-MIX-052	MIX	0.61	xcomet_noisy 97.0 but NTA miss	我刚才去打apex了	I just went to play Apex.
B-NEO-037	NEO	0.60	xcomet_noisy 98.0 but NTA miss	显卡市场太内卷了，价格涨得离谱	The graphics card market is too competitive, with prices rising to unreasonable levels.
B-PYA-096	PYA	0.22	xcomet_noisy 96.1 but NTA miss	这么说我才发现字幕不是视频自带的hhhh	So I just realized the subtitles aren't part of the video hhhh
B-PYA-090	PYA	0.22	xcomet_noisy 90.8 but NTA miss	wc我想要高斯裤子的链接，真的好帅	I want the link to the Gaussian pants, they are really cool.
B-NEO-093	NEO	0.18	xcomet_noisy 83.4 but NTA miss	置顶评论官方链接是淘宝就知道成分了	The official link in the pinned comment is Taobao, so you can know the ingredients.
