uid	category	severity	reasons	src_noisy	hyp_noisy
B-HOM-094	HOM	1.29	xcomet_noisy 84.1 but NTA miss	冷芝士：袜子不是茶包	Leng Zhi: Socks are not tea bags.
B-PYA-088	PYA	1.26	xcomet_noisy 94.1 but NTA miss	不是，我TM哪来的教材，你在逗我呢	No, where did I get the textbook from, are you kidding me?
B-MIX-027	MIX	1.24	xcomet_noisy 84.1 but NTA miss	掉san了，这个太恐怖了	I dropped it, this is so scary.
B-PYA-107	PYA	1.23	xcomet_noisy 89.2 but NTA miss	心灵感应原版就是致敬火花hhh	The original version of telepathy is a tribute to Spark, hhh.
B-HOM-091	HOM	1.22	xcomet_noisy 84.7 but NTA miss	立马去郊区浇筑一个刚进混凝土的地下堡垒	I’ll go to the suburbs right now and build a basement fortress with just-poured concrete.
B-HOM-003	HOM	1.19	xcomet_noisy 99.8 but NTA miss	各位童鞋注意了，期末考试要来了	Attention, students, the final exam is coming.
B-PYA-089	PYA	1.16	xcomet_noisy 96.3 but NTA miss	md，这军方也这么乱，难怪市民们这么乐观，哈哈	md, the military is so chaotic, no wonder the citizens are so optimistic, haha.
B-NEO-094	NEO	1.15	xcomet_noisy 92.5 but NTA miss	逆天。。我现在开车老走错路	It’s crazy... I always take the wrong road when I drive now.
B-HOM-001	HOM	1.12	xcomet_noisy 85.8 but NTA miss	酱紫也行？那我也试试	Purple sauce is also okay? Then I’ll try it.
B-NEO-084	NEO	1.08	xcomet_noisy 92.3 but NTA miss	基操	Basic Exercises
B-NEO-102	NEO	1.08	xcomet_noisy 82.2 but NTA miss	反派看到了硬控他的回忆……	The villain saw the hard drive with his memories...
B-PYA-077	PYA	1.07	xcomet_noisy 86.0 but NTA miss	哈哈哈哈哈xswl	Hahahahahahaha xswl
B-HOM-050	HOM	0.92	xcomet_noisy 80.9 but NTA miss	看完这个视频我蕉绿了	I’m green with envy after watching this video.
B-NEO-097	NEO	0.78	xcomet_noisy 91.8 but NTA miss	10后，上一次看是三年前了，但是也泪目了	I watched it last time 10 years ago, and I cried then.
B-PYA-030	PYA	0.76	xcomet_noisy 82.8 but NTA miss	这就是尊贵的b站用户🤣🤣🤣	This is the honorable b station user🤣🤣🤣
B-NEO-109	NEO	0.72	xcomet_noisy 83.9 but NTA miss	逆天，吴国给日本朝贡都来了	It’s crazy, the State of Wu has come to pay tribute to Japan.
B-NEO-012	NEO	0.67	xcomet_noisy 90.7 but NTA miss	人一旦染上班味，这辈子就去不掉了	Once you get the smell of work, you can’t get rid of it for the rest of your life.
B-PYA-013	PYA	0.62	xcomet_noisy 90.0 but NTA miss	8u们觉得这配置怎么样	What do you think about this configuration?
B-MIX-052	MIX	0.61	xcomet_noisy 97.0 but NTA miss	我刚才去打apex了	I just went to play Apex.
B-HOM-114	HOM	0.61	xcomet_noisy 86.4 but NTA miss	我不行了我笑得要噶了	I can’t do it, I’m laughing so hard.
B-PYA-097	PYA	0.60	xcomet_noisy 86.0 but NTA miss	完了疑似吉米被吓疯了hh	It seems like Jimmy was scared crazy, hh.
B-MIX-116	MIX	0.60	xcomet_noisy 84.8 but NTA miss	小时候我没有cp这个概念，一直认为这俩只是朋友	I didn’t have the concept of cp when I was a child, and I always thought they were just friends.
B-HOM-004	HOM	0.57	xcomet_noisy 89.4 but NTA miss	童鞋们帮我看看这道题怎么做	Guys, help me figure out how to do this problem.
B-HOM-087	HOM	0.54	xcomet_noisy 80.8 but NTA miss	生物钟:补药呀！我才调整好	Biological clock: tonic! I just adjusted it.
B-NEO-021	NEO	0.47	xcomet_noisy 88.9 but NTA miss	赛博朋克2077，极致嘴臭极致享受	Cyberpunk 2077, the ultimate enjoyment of extreme bad breath
B-PYA-092	PYA	0.42	xcomet_noisy 97.9 but NTA miss	woc太萌了	woc is so cute.
B-PYA-010	PYA	0.39	xcomet_noisy 88.9 but NTA miss	这个xgg好帅，求联系方式	This xgg is so handsome, please give me the contact information.
B-PYA-049	PYA	0.39	xcomet_noisy 87.2 but NTA miss	rwkk这到底是什么鱼	What kind of fish is rwkk?
B-MIX-054	MIX	0.37	xcomet_noisy 87.5 but NTA miss	GG了，完了	GG, it’s over.
B-NEO-037	NEO	0.28	xcomet_noisy 96.9 but NTA miss	显卡市场太内卷了，价格涨得离谱	The graphics card market is too competitive, and the price is ridiculously high.
B-HOM-086	HOM	0.27	xcomet_noisy 94.3 but NTA miss	蛇：卧槽，怎么又是他	Snake: Damn, why is it him again?
B-MIX-079	MIX	0.21	xcomet_noisy 85.5 but NTA miss	好久没有笑的这么开心了，必须收藏起来emo了再看	I haven’t laughed so much for a long time, I must save it and watch it again when I’m emo.
B-NEO-064	NEO	0.16	xcomet_noisy 82.3 but NTA miss	纯纯的牛马人生	Pure life of cattle and horses
B-NEO-089	NEO	0.10	xcomet_noisy 92.1 but NTA miss	无论从哪个层面来看，都是吊炸了	It is amazing from any perspective.
B-NEO-053	NEO	0.09	xcomet_noisy 81.8 but NTA miss	双持党表示苹果和华为都不够用	Dual-holding party said that both Apple and Huawei are not enough
B-NEO-027	NEO	0.00	xcomet_noisy 82.9 but NTA miss	电子榨菜输出中，午饭点准时到	The electronic juicer was delivered on time for lunch.
