uid	category	severity	reasons	src_noisy	hyp_noisy
B-HOM-074	HOM	3.28	xcomet_noisy 83.1 but NTA miss	“雨女无瓜”这么好笑吗是挺好笑的	Is “Yuen Nv Wu Gua” really that funny? It is quite funny indeed.
B-NEO-060	NEO	3.23	xcomet_noisy 88.9 but NTA miss	这个太上头了	This is absolutely mind-blowing.
B-PYA-066	PYA	3.22	xcomet_noisy 92.5 but NTA miss	这图谁发明的，xswl	Who invented this picture, xswl
B-PYA-069	PYA	3.15	xcomet_noisy 88.2 but NTA miss	Xswl就说有没有美味大餐吧哈哈哈哈哈哈哈	Xswl, just tell us if there’s any delicious food to eat, hahaahaha!!!
B-NEO-112	NEO	3.12	xcomet_noisy 95.0 but NTA miss	看勇哥直播，各种神人	Watching Brother Yong's live broadcasts, there are all sorts of amazing people!
B-PYA-109	PYA	3.03	xcomet_noisy 86.4 but NTA miss	拍了拍博士的石棺盖子hhhhh	Patted the lid of the doctor’s stone coffin… hhhhh
B-HOM-095	HOM	2.99	xcomet_noisy 82.5 but NTA miss	就说00这一套真的超级好看的，我可以安心的似了	Just saying that the 00 set is really super beautiful; I can rest assured now.
B-PYA-025	PYA	2.98	xcomet_noisy 94.7 but NTA miss	显卡涨价这消息直接让我blx了	The news that graphics card prices have gone up really pissed me off.
B-MIX-054	MIX	2.75	xcomet_noisy 87.5 but NTA miss	GG了，完了	GG, it’s over.
B-MIX-070	MIX	2.71	xcomet_noisy 98.5 but NTA miss	这个PPT做得好	This PPT is well done.
B-HOM-045	HOM	2.67	xcomet_noisy 82.7 but NTA miss	中国女排这波直接丸辣，美国队不服不行	The Chinese women’s volleyball team just absolutely dominated; the American team had no choice but to accept that.
B-PYA-014	PYA	2.67	xcomet_noisy 84.3 but NTA miss	王虹yyds！中国数学家终于拿到菲尔兹奖了	Wang Hong! The Chinese mathematician has finally won the Fields Medal!
B-NEO-004	NEO	2.54	xcomet_noisy 94.8 but NTA miss	品牌联名就是割韭菜，质量差价格高	Brand collaborations are nothing but a way to exploit consumers: the quality is poor, and the prices are high.
B-PYA-091	PYA	2.54	xcomet_noisy 91.1 but NTA miss	WC，这都能被发现啊	WC… Even this can be detected.
B-PYA-096	PYA	2.54	xcomet_noisy 93.6 but NTA miss	这么说我才发现字幕不是视频自带的hhhh	So, it’s only now that I’ve realized the subtitles aren’t part of the video itself… hhhh
B-PYA-062	PYA	2.53	xcomet_noisy 81.0 but NTA miss	xswl打印机都沦没墨了	All the XSWL printers have run out of ink.
B-HOM-059	HOM	2.48	xcomet_noisy 85.7 but NTA miss	麻辣烫我只认元娘娘，口味多好7	For spicy hot pot, I only trust Yuan Niangniang; the taste is simply amazing!
B-HOM-079	HOM	2.45	xcomet_noisy 87.1 but NTA miss	前车：不二？	The car in front of us: Unii?
B-MIX-062	MIX	2.43	xcomet_noisy 98.7 but NTA miss	这个PK谁赢了	Who won this PK?
B-NEO-006	NEO	2.41	xcomet_noisy 94.2 but NTA miss	评论区全是在带节奏的，真相没人关心	The comment section is just full of people trying to create a certain narrative; no one really cares about the truth.
B-NEO-020	NEO	2.35	xcomet_noisy 93.1 but NTA miss	公司要黄了的5个征兆，当公司开始严抓考勤，你该考虑润了	5 signs that a company is on the verge of failure: When a company starts to strictly enforce attendance rules, you should consider leaving.
B-NEO-098	NEO	2.31	xcomet_noisy 81.2 but NTA miss	虽然整个乐队前期像拼好队一样，但是结局随着独角兽的回归写的还是不错的	Although the whole band seemed to be well-knit from the beginning, the ending is still quite good, especially with the return of the unicorn.
B-NEO-037	NEO	2.29	xcomet_noisy 98.1 but NTA miss	显卡市场太内卷了，价格涨得离谱	The graphics card market is too competitive, with prices rising ridiculously high.
B-MIX-076	MIX	2.29	xcomet_noisy 98.1 but NTA miss	店员花一秒钟get到你的意思了	The employee took just one second to understand what you meant.
B-MIX-004	MIX	2.27	xcomet_noisy 98.1 but NTA miss	这个品牌下周drop新款，必须抢	This brand is releasing a new product next week, and we must get it before it’s sold out!
B-HOM-014	HOM	2.25	xcomet_noisy 93.2 but NTA miss	新来的00后程序员写的代码，看到这段注释真的快把我笑拥了	The code written by this new programmer born in the 2000s… Reading this comment really made me laugh out loud!
B-MIX-003	MIX	2.25	xcomet_noisy 98.0 but NTA miss	新专辑终于drop了，等了好久	The new album is finally out! I’ve been waiting for a long time for it.
B-PYA-005	PYA	2.23	xcomet_noisy 91.6 but NTA miss	看到别人去欧洲旅游的照片，xmsl	Seeing photos of other people traveling to Europe, xmsl
B-NEO-064	NEO	2.21	xcomet_noisy 94.2 but NTA miss	纯纯的牛马人生	A life purely devoted to working with cattle and horses
B-MIX-023	MIX	2.04	xcomet_noisy 98.6 but NTA miss	作为stan我必须说偶像这次回归太棒了	As a fan, I have to say that the idol’s comeback is absolutely amazing!
B-NEO-008	NEO	1.93	xcomet_noisy 97.3 but NTA miss	遇到杠精最好的办法就是不理他	The best way to deal with a stubborn or argumentative person is to ignore them.
B-PYA-011	PYA	1.91	xcomet_noisy 91.6 but NTA miss	jrm帮我看看这个怎么选	Can you help me see how to make this choice, JRM?
B-NEO-111	NEO	1.90	xcomet_noisy 88.8 but NTA miss	双非大学生，还没进厂。光看这个社会环境已经感觉自己燃尽了	I’m a college graduate from a non-prestigious university, and I haven’t even started working in a factory yet. Just by observing the current social environment, I already feel like I’ve exhausted all my energy.
B-PYA-046	PYA	1.85	xcomet_noisy 90.8 but NTA miss	这吧里xfxy的，天天吵架	Over here, with xfxy, they fight every day.
B-HOM-021	HOM	1.85	xcomet_noisy 97.4 but NTA miss	沃草，这无人机表演太震撼了	Wow, that drone performance was absolutely stunning!
B-NEO-043	NEO	1.80	xcomet_noisy 97.2 but NTA miss	你这个行为真的很下头	Your behavior is really despicable.
B-PYA-087	PYA	1.80	xcomet_noisy 91.2 but NTA miss	快别TM说了，抓紧睡半个钟头，不然去早餐店要迟到了	Stop talking nonsense for a minute, and try to sleep for half an hour. Otherwise, you’re going to be late for breakfast.
B-MIX-012	MIX	1.78	xcomet_noisy 86.0 but NTA miss	i人沦为e人玩具，太真实了	It’s all too real that people are reduced to toys for others.
B-NEO-107	NEO	1.76	xcomet_noisy 84.1 but NTA miss	假师傅让拜，真师傅反而不让拜，难绷了	The fake master tells people to bow, but the real master actually forbids it. That’s really confusing…
B-PYA-092	PYA	1.63	xcomet_noisy 97.8 but NTA miss	woc太萌了	WOC is so cute!
B-NEO-055	NEO	1.63	xcomet_noisy 80.8 but NTA miss	拔草了不买	I’ve pulled the weeds, so I won’t buy it.
B-MIX-143	MIX	1.56	xcomet_noisy 90.8 but NTA miss	他和背后的 n pc 格格不入	He doesn’t fit in with the n PCs behind him at all.
B-HOM-042	HOM	1.53	xcomet_noisy 95.3 but NTA miss	这部剧的女主造型好康	The lead actress in this drama has a really cool outfit.
B-NEO-023	NEO	1.51	xcomet_noisy 98.4 but NTA miss	孙红雷演技炸裂，20万人打出7.5分	Sun Honglei's acting is incredible; 200,000 people gave him a score of 7.5 out of 10.
B-HOM-078	HOM	1.45	xcomet_noisy 81.5 but NTA miss	“泰酷辣”大人三周年	“Taco Bell” celebrates its third anniversary!
B-NEO-032	NEO	1.42	xcomet_noisy 91.0 but NTA miss	花2000买nike感觉自己好像大冤种	Spending 2000 on a Nike product makes me feel like a total fool.
B-NEO-068	NEO	1.40	xcomet_noisy 82.9 but NTA miss	摆烂一天算了	Let’s just say it was a terrible day.
B-NEO-109	NEO	1.39	xcomet_noisy 92.1 but NTA miss	逆天，吴国给日本朝贡都来了	Incredibly, even the state of Wu sent tribute to Japan!
B-NEO-058	NEO	1.28	xcomet_noisy 88.7 but NTA miss	景区打人还理直气壮的，真是绝绝子	The person who beats others in a tourist attraction and still feels justified about it is absolutely despicable.
B-NEO-003	NEO	1.23	xcomet_noisy 96.4 but NTA miss	又被割韭菜了，这理财产品全是坑	I’ve been scammed again—these financial products are all a bunch of scams.
B-PYA-107	PYA	1.20	xcomet_noisy 91.2 but NTA miss	心灵感应原版就是致敬火花hhh	The original version of “Telepathy” is a tribute to Spark… hhh
B-NEO-096	NEO	1.11	xcomet_noisy 89.8 but NTA miss	泪目，我一直不知道自己想做什么，感觉选择的大都错了，已经索性不想选择了...糟糕啊...	Tears well up in my eyes… I’ve never really known what I wanted to do; it feels like most of the decisions I’ve made have been wrong. So I’ve simply stopped trying to make any choices anymore… This is terrible…
B-HOM-087	HOM	1.00	xcomet_noisy 82.7 but NTA miss	生物钟:补药呀！我才调整好	Biological clock: What a great supplement! I just got it all set up properly.
B-NEO-110	NEO	0.99	xcomet_noisy 92.3 but NTA miss	泪目了，米哈游你坏事做尽	I’m in tears… MiHoyo, you’ve really done all sorts of bad things.
B-MIX-083	MIX	0.97	xcomet_noisy 91.2 but NTA miss	ddl就在眼前了还在摆烂	The DDL is right in front of us, and yet they’re still screwing things up.
B-NEO-094	NEO	0.94	xcomet_noisy 81.3 but NTA miss	逆天。。我现在开车老走错路	It’s unbelievable… I keep getting lost when I’m driving these days.
B-MIX-103	MIX	0.92	xcomet_noisy 82.9 but NTA miss	知名up主老番茄视频内容不慎跌回五年前的水平	The content of the popular YouTuber “Old Tomato” has unfortunately regressed to the level it was at five years ago.
B-PYA-064	PYA	0.89	xcomet_noisy 94.7 but NTA miss	ssfd，这个太恐怖了	SSFD… that’s just too terrifying.
B-NEO-087	NEO	0.86	xcomet_noisy 96.8 but NTA miss	某种意义上来看他也是个神人	In a sense, he is also a kind of divine being.
B-HOM-004	HOM	0.85	xcomet_noisy 96.6 but NTA miss	童鞋们帮我看看这道题怎么做	Kids, can you help me figure out how to solve this problem?
B-PYA-010	PYA	0.81	xcomet_noisy 85.5 but NTA miss	这个xgg好帅，求联系方式	This xgg is so cool; please provide contact information.
B-HOM-003	HOM	0.76	xcomet_noisy 99.6 but NTA miss	各位童鞋注意了，期末考试要来了	Attention all students! The final exams are approaching!
B-PYA-027	PYA	0.64	xcomet_noisy 86.3 but NTA miss	某些景区管理真是yygq，表面道歉背后照样	The management of some tourist attractions is really terrible; they apologize on the surface, but behind the scenes, things remain the same.
B-MIX-052	MIX	0.61	xcomet_noisy 97.0 but NTA miss	我刚才去打apex了	I just went to play Apex.
B-PYA-088	PYA	0.61	xcomet_noisy 94.9 but NTA miss	不是，我TM哪来的教材，你在逗我呢	No, where in the world would I get any teaching materials from? You’re just kidding me!
B-HOM-076	HOM	0.57	xcomet_noisy 97.1 but NTA miss	这显卡价格真是辣鸡，还买什么啊	The price of this graphics card is absolutely ridiculous; why would anyone buy it anyway?
B-HOM-135	HOM	0.52	xcomet_noisy 83.8 but NTA miss	甲亢哥：我还能再看亿遍	Hyperthyroid Guy: I can watch it a billion more times!
B-PYA-101	PYA	0.49	xcomet_noisy 87.9 but NTA miss	啊？60w围攻45w的城，对方还以骑兵为主？？！	Huh? 600,000 people attacking a city with a population of 450,000, and the defenders mainly use cavalry???
B-NEO-057	NEO	0.34	xcomet_noisy 95.9 but NTA miss	这个太炸了	This is absolutely amazing!
B-HOM-049	HOM	0.31	xcomet_noisy 92.0 but NTA miss	看完这帖子我直接笑嘻了	I couldn’t help but laugh right after reading this post.
B-PYA-042	PYA	0.26	xcomet_noisy 89.8 but NTA miss	yygq什么呢，有话直说不行吗	What’s this “yygq” stuff? Can’t you just say what you want to say directly?
B-PYA-077	PYA	0.11	xcomet_noisy 86.8 but NTA miss	哈哈哈哈哈xswl	Hahahahahah xswl
B-NEO-097	NEO	0.11	xcomet_noisy 94.8 but NTA miss	10后，上一次看是三年前了，但是也泪目了	I was born in the 2010s, and the last time I watched it was three years ago… But it still made me cry.
B-MIX-044	MIX	0.09	xcomet_noisy 94.2 but NTA miss	50亿离婚案这个level太高了，普通人理解不了	The concept of 5 billion divorce cases is just too complex and beyond the understanding of ordinary people.
