uid	category	severity	reasons	src_noisy	hyp_noisy
B-MIX-070	MIX	2.71	xcomet_noisy 98.5 but NTA miss	这个PPT做得好	This PPT is well done.
B-PYA-032	PYA	2.69	xcomet_noisy 90.1 but NTA miss	xjj们推荐一下好用的手机呗	XJJs, could you recommend some good phones?
B-PYA-039	PYA	2.56	xcomet_noisy 90.6 but NTA miss	bdjw这个怎么用	How to use bdjw
B-PYA-067	PYA	2.52	xcomet_noisy 82.6 but NTA miss	tcl这游戏技术，菜到抠脚	TCL's gaming skills are so bad they're embarrassing.
B-NEO-098	NEO	2.49	xcomet_noisy 83.2 but NTA miss	虽然整个乐队前期像拼好队一样，但是结局随着独角兽的回归写的还是不错的	Although the band initially seemed to be pieced together, the ending, with the return of the unicorn, was well-written.
B-MIX-013	MIX	2.46	xcomet_noisy 87.5 but NTA miss	e人累了一周还要爬起来继续嗨	Even though I've had a tiring week, I still have to get up and continue to party.
B-PYA-051	PYA	2.40	xcomet_noisy 90.7 but NTA miss	tcl，我真的太菜了	TCL, I'm really terrible.
B-NEO-112	NEO	2.38	xcomet_noisy 92.2 but NTA miss	看勇哥直播，各种神人	Watching Brother Yong's live stream, there are all sorts of amazing people.
B-PYA-068	PYA	2.33	xcomet_noisy 81.6 but NTA miss	zqsg追了这么多年，终于更新了	After so many years of following, it's finally updated.
B-PYA-064	PYA	2.26	xcomet_noisy 93.6 but NTA miss	ssfd，这个太恐怖了	ssfd, this is too scary.
B-NEO-096	NEO	2.06	xcomet_noisy 84.9 but NTA miss	泪目，我一直不知道自己想做什么，感觉选择的大都错了，已经索性不想选择了...糟糕啊...	Tears welling up, I've never known what I wanted to do. It feels like most of the choices I've made were wrong, so much so that I've simply stopped wanting to choose anymore... This is terrible...
B-NEO-039	NEO	1.92	xcomet_noisy 92.6 but NTA miss	打工人看完317万年终奖直接躺平了	After seeing the 3.17 million year-end bonus, the workers just lay flat.
B-MIX-116	MIX	1.83	xcomet_noisy 86.2 but NTA miss	小时候我没有cp这个概念，一直认为这俩只是朋友	"When I was little, I didn't have the concept of a ""CP""; I always thought those two were just friends."
B-HOM-024	HOM	1.82	xcomet_noisy 86.3 but NTA miss	别虾扯蛋了，老师说的都是真的吗	Stop bullshitting, is what the teacher said all true?
B-HOM-004	HOM	1.78	xcomet_noisy 90.9 but NTA miss	童鞋们帮我看看这道题怎么做	Kids, help me figure out how to do this problem.
B-NEO-053	NEO	1.76	xcomet_noisy 81.1 but NTA miss	双持党表示苹果和华为都不够用	Dual-wielders say neither Apple nor Huawei is enough.
B-NEO-103	NEO	1.69	xcomet_noisy 81.0 but NTA miss	我还以为是9.9元拼好饭呢	I thought it was a 9.9 yuan Pinhai rice.
B-HOM-031	HOM	1.68	xcomet_noisy 92.7 but NTA miss	卧槽317万年终奖就这么没了？	Holy crap, my 3.17 million year-end bonus just vanished like that?
B-PYA-016	PYA	1.62	xcomet_noisy 88.2 but NTA miss	xswl，陈哲远在密逃里也太搞笑了吧	XSWL, Chen Zheyuan is so funny in Great Escape!
B-NEO-037	NEO	1.53	xcomet_noisy 98.4 but NTA miss	显卡市场太内卷了，价格涨得离谱	The graphics card market is too competitive, and prices have risen to an absurd degree.
B-NEO-097	NEO	1.49	xcomet_noisy 91.8 but NTA miss	10后，上一次看是三年前了，但是也泪目了	I was born in the the 2010s, the last time I watched it was three years ago, but it still brought tears to my eyes.
B-NEO-028	NEO	1.40	xcomet_noisy 90.6 but NTA miss	这个综艺太下饭了，一口气看完	This variety show is so enjoyable, I watched it all in one go.
B-HOM-069	HOM	1.30	xcomet_noisy 82.1 but NTA miss	现场偷挖被抓,夺笋呐!	Caught red-handed digging on site, how outrageous!
B-PYA-096	PYA	1.13	xcomet_noisy 97.1 but NTA miss	这么说我才发现字幕不是视频自带的hhhh	That's when I realized the subtitles weren't embedded in the video, lol.
B-MIX-066	MIX	0.96	xcomet_noisy 80.5 but NTA miss	Rush E 朗朗PK街头钢琴家	Lang Lang vs. Street Pianist: Rush E
B-NEO-004	NEO	0.92	xcomet_noisy 93.9 but NTA miss	品牌联名就是割韭菜，质量差价格高	Brand collaborations are just a way to rip people off; the quality is poor and the prices are high.
B-PYA-101	PYA	0.89	xcomet_noisy 87.9 but NTA miss	啊？60w围攻45w的城，对方还以骑兵为主？？！	Huh? 600,000 besieging a city of 450,000, and the enemy is primarily cavalry?!
B-MIX-027	MIX	0.86	xcomet_noisy 94.7 but NTA miss	掉san了，这个太恐怖了	I'm losing my mind, this is too terrifying.
B-NEO-003	NEO	0.81	xcomet_noisy 87.2 but NTA miss	又被割韭菜了，这理财产品全是坑	I got fleeced again; this financial product is a total rip-off.
B-PYA-025	PYA	0.77	xcomet_noisy 90.2 but NTA miss	显卡涨价这消息直接让我blx了	The news of graphics card price increases directly made me speechless.
B-HOM-049	HOM	0.68	xcomet_noisy 91.8 but NTA miss	看完这帖子我直接笑嘻了	I laughed so hard after reading this post.
B-PYA-066	PYA	0.68	xcomet_noisy 93.9 but NTA miss	这图谁发明的，xswl	Who invented this meme/picture? LOL
B-MIX-052	MIX	0.67	xcomet_noisy 96.0 but NTA miss	我刚才去打apex了	I just played Apex.
B-PYA-041	PYA	0.56	xcomet_noisy 95.2 but NTA miss	泰奶+Gelato yyds！！！	Thai milk tea + Gelato is the best!
B-NEO-110	NEO	0.50	xcomet_noisy 86.0 but NTA miss	泪目了，米哈游你坏事做尽	Tears welled up, miHoYo, you've done nothing but evil.
B-HOM-039	HOM	0.45	xcomet_noisy 81.3 but NTA miss	腾讯这波操作属于是虾仁猪心了	Tencent's move is truly a stab in the heart.
B-PYA-015	PYA	0.45	xcomet_noisy 85.7 but NTA miss	这条rs怎么还没上	Why hasn't this RS been listed yet?
B-PYA-107	PYA	0.41	xcomet_noisy 86.2 but NTA miss	心灵感应原版就是致敬火花hhh	The original telepathy was a tribute to Spark hhh
B-PYA-049	PYA	0.39	xcomet_noisy 87.2 but NTA miss	rwkk这到底是什么鱼	What kind of fish is rwkk?
B-HOM-003	HOM	0.37	xcomet_noisy 100.0 but NTA miss	各位童鞋注意了，期末考试要来了	Attention, students, final exams are coming.
B-HOM-027	HOM	0.30	xcomet_noisy 83.9 but NTA miss	嗷利给，西班牙第一了	Oh, awesome! Spain is number one!
B-MIX-026	MIX	0.29	xcomet_noisy 87.1 but NTA miss	看到317万年终奖我直接emo了	Seeing a 3.17 million year-end bonus, I directly emo-ed.
B-PYA-108	PYA	0.28	xcomet_noisy 88.8 but NTA miss	woc瞬间高清修补版	WoC Instant HD Restoration Version
B-PYA-072	PYA	0.26	xcomet_noisy 95.2 but NTA miss	szd，这个是真的	SZD, this is real.
B-HOM-094	HOM	0.23	xcomet_noisy 82.8 but NTA miss	冷芝士：袜子不是茶包	Cold Cheese: Socks are not teabags.
B-PYA-090	PYA	0.23	xcomet_noisy 92.7 but NTA miss	wc我想要高斯裤子的链接，真的好帅	I want the link to the Gauss pants, they're really cool!
B-PYA-024	PYA	0.09	xcomet_noisy 92.0 but NTA miss	XHS上好多人在讨论	Many people are discussing on XHS.
B-PYA-013	PYA	0.08	xcomet_noisy 93.3 but NTA miss	8u们觉得这配置怎么样	What do you guys think of this configuration?
B-PYA-042	PYA	0.08	xcomet_noisy 87.0 but NTA miss	yygq什么呢，有话直说不行吗	What are you being so cryptic about? Can't you just say what you mean?
B-HOM-048	HOM	0.02	xcomet_noisy 84.0 but NTA miss	赛里木湖这事整得灰常离谱	The matter of Sayram Lake is extremely outrageous.
