uid	category	severity	reasons	src_noisy	hyp_noisy
B-MIX-056	MIX	2.02	xcomet_noisy 86.5 but NTA miss	图样森破，你太天真了	The pattern is so simple, you are too naive.
B-HOM-130	HOM	1.99	xcomet_noisy 95.4 but NTA miss	哎你怎么似了	Hey, what's wrong with you?
B-PYA-098	PYA	1.71	xcomet_noisy 90.3 but NTA miss	看清楚材质吧，pdd很多都是聚酯纤维，你问客服没几个敢说是纯棉的	Take a close look at the material; many products on PDD are polyester fiber, and few customer service representatives dare to say they are pure cotton.
B-NEO-008	NEO	1.69	xcomet_noisy 97.6 but NTA miss	遇到杠精最好的办法就是不理他	The best way to deal with a troll is to ignore them.
B-MIX-013	MIX	1.61	xcomet_noisy 88.0 but NTA miss	e人累了一周还要爬起来继续嗨	People are tired after a week but still have to get up and keep having fun.
B-MIX-114	MIX	1.60	xcomet_noisy 90.6 but NTA miss	姐！邀请宋雨琦上节目！E人很适合！章昊也是！	Sis! Invite Song Yuqi to the show! She's very suitable! So is Zhang Hao!
B-HOM-049	HOM	1.55	xcomet_noisy 92.9 but NTA miss	看完这帖子我直接笑嘻了	After reading this post, I couldn't stop laughing.
B-NEO-037	NEO	1.50	xcomet_noisy 98.3 but NTA miss	显卡市场太内卷了，价格涨得离谱	The graphics card market is too competitive, and the prices have risen ridiculously.
B-PYA-034	PYA	1.47	xcomet_noisy 85.4 but NTA miss	会聊天的男生真的yyds	Guys who can chat are really the best.
B-HOM-064	HOM	1.43	xcomet_noisy 87.9 but NTA miss	她居然紫砂了	She actually used purple clay.
B-NEO-098	NEO	1.39	xcomet_noisy 81.1 but NTA miss	虽然整个乐队前期像拼好队一样，但是结局随着独角兽的回归写的还是不错的	Although the entire band initially seemed like a makeshift group, the ending was still well-written with the return of the unicorn.
B-HOM-014	HOM	1.34	xcomet_noisy 90.4 but NTA miss	新来的00后程序员写的代码，看到这段注释真的快把我笑拥了	The code written by the new Gen Z programmer, seeing this comment really made me laugh.
B-HOM-086	HOM	1.34	xcomet_noisy 93.1 but NTA miss	蛇：卧槽，怎么又是他	Snake: Damn, it's him again.
B-PYA-108	PYA	1.25	xcomet_noisy 87.1 but NTA miss	woc瞬间高清修补版	WOC instant HD repair version
B-PYA-024	PYA	1.22	xcomet_noisy 94.1 but NTA miss	XHS上好多人在讨论	Many people are discussing it on XHS.
B-PYA-041	PYA	1.13	xcomet_noisy 88.2 but NTA miss	泰奶+Gelato yyds！！！	Thai milk tea + Gelato forever!!!
B-PYA-093	PYA	1.02	xcomet_noisy 85.9 but NTA miss	dbq小啵有点像触电了	DBQ Xiaobo seems a bit like he got an electric shock.
B-HOM-031	HOM	0.95	xcomet_noisy 94.0 but NTA miss	卧槽317万年终奖就这么没了？	What the heck, the 3.17 million year-end bonus is just gone like that?
B-HOM-006	HOM	0.92	xcomet_noisy 87.9 but NTA miss	你是不是稀饭我？直说嘛	Do you have a crush on me? Just say it.
B-NEO-097	NEO	0.76	xcomet_noisy 87.4 but NTA miss	10后，上一次看是三年前了，但是也泪目了	After 10 years, the last time I watched it was three years ago, but it still brought tears to my eyes.
B-HOM-053	HOM	0.74	xcomet_noisy 89.6 but NTA miss	测评娃哈哈高透史莱姆好好康	Reviewing Wahaha's high-transparency slime is very satisfying.
B-HOM-114	HOM	0.69	xcomet_noisy 93.6 but NTA miss	我不行了我笑得要噶了	I can't take it anymore, I'm laughing to death.
B-NEO-023	NEO	0.66	xcomet_noisy 97.1 but NTA miss	孙红雷演技炸裂，20万人打出7.5分	Sun Honglei's acting is outstanding, with 200,000 people giving it a score of 7.5.
B-MIX-070	MIX	0.64	xcomet_noisy 99.5 but NTA miss	这个PPT做得好	This PPT is well made.
B-MIX-052	MIX	0.61	xcomet_noisy 97.0 but NTA miss	我刚才去打apex了	I just went to play Apex.
B-NEO-064	NEO	0.53	xcomet_noisy 81.2 but NTA miss	纯纯的牛马人生	A life of pure absurdity.
B-NEO-012	NEO	0.43	xcomet_noisy 93.3 but NTA miss	人一旦染上班味，这辈子就去不掉了	Once a person gets accustomed to the office atmosphere, they can never shake it off for the rest of their life.
B-NEO-032	NEO	0.34	xcomet_noisy 89.8 but NTA miss	花2000买nike感觉自己好像大冤种	Spending 2000 on Nike makes me feel like a big fool.
B-NEO-047	NEO	0.32	xcomet_noisy 91.7 but NTA miss	中国女排逆转美国，这波操作太上头了	The Chinese women's volleyball team made a comeback against the USA; this move was really impressive.
B-PYA-010	PYA	0.29	xcomet_noisy 94.5 but NTA miss	这个xgg好帅，求联系方式	This xgg is so handsome, can I have his contact information?
B-HOM-124	HOM	0.23	xcomet_noisy 82.2 but NTA miss	被天使蚊过的嗓子	A throat bitten by an angel mosquito
B-NEO-057	NEO	0.16	xcomet_noisy 95.5 but NTA miss	这个太炸了	This is mind-blowing.
B-PYA-087	PYA	0.10	xcomet_noisy 94.7 but NTA miss	快别TM说了，抓紧睡半个钟头，不然去早餐店要迟到了	Stop talking and get half an hour of sleep, or you'll be late for the breakfast shop.
B-NEO-096	NEO	0.07	xcomet_noisy 90.7 but NTA miss	泪目，我一直不知道自己想做什么，感觉选择的大都错了，已经索性不想选择了...糟糕啊...	Tears in my eyes, I never knew what I wanted to do, and I feel like most of my choices were wrong, so I've simply stopped wanting to choose... It's terrible...
B-PYA-092	PYA	0.05	xcomet_noisy 97.9 but NTA miss	woc太萌了	woc is so cute.
