uid	category	severity	reasons	src_noisy	hyp_noisy
B-HOM-049	HOM	2.53	xcomet_noisy 92.4 but NTA miss	看完这帖子我直接笑嘻了	After reading this post, I burst out laughing.
B-PYA-087	PYA	2.52	xcomet_noisy 91.2 but NTA miss	快别TM说了，抓紧睡半个钟头，不然去早餐店要迟到了	Stop talking, quickly sleep for half an hour, or you'll be late for the breakfast shop.
B-HOM-014	HOM	2.41	xcomet_noisy 92.0 but NTA miss	新来的00后程序员写的代码，看到这段注释真的快把我笑拥了	The code written by the new Gen Z programmer, seeing this comment almost made me burst out laughing.
B-PYA-096	PYA	2.26	xcomet_noisy 92.3 but NTA miss	这么说我才发现字幕不是视频自带的hhhh	So saying that, I just realized the subtitles aren't embedded in the video lol.
B-NEO-100	NEO	2.14	xcomet_noisy 92.4 but NTA miss	扎格列斯之手的含金量还在上升！	The prestige of the Hand of Zagreus continues to rise!
B-HOM-019	HOM	1.93	xcomet_noisy 83.4 but NTA miss	雀食好笑，不骗你	Bird food is funny, I'm not kidding.
B-NEO-098	NEO	1.87	xcomet_noisy 91.3 but NTA miss	虽然整个乐队前期像拼好队一样，但是结局随着独角兽的回归写的还是不错的	Although the band initially felt like a hastily assembled team, the ending, with the unicorn's return, was written quite well.
B-PYA-088	PYA	1.80	xcomet_noisy 93.0 but NTA miss	不是，我TM哪来的教材，你在逗我呢	No, where would I even get textbooks, are you kidding me?
B-MIX-013	MIX	1.78	xcomet_noisy 93.3 but NTA miss	e人累了一周还要爬起来继续嗨	Even after being exhausted from a week of work, people still get up and keep the fun going.
B-NEO-102	NEO	1.78	xcomet_noisy 83.7 but NTA miss	反派看到了硬控他的回忆……	The villain saw the forcibly controlled memories…
B-NEO-023	NEO	1.75	xcomet_noisy 97.4 but NTA miss	孙红雷演技炸裂，20万人打出7.5分	Sun Honglei's acting was phenomenal, and 200,000 people rated it 7.5/10.
B-NEO-020	NEO	1.74	xcomet_noisy 91.2 but NTA miss	公司要黄了的5个征兆，当公司开始严抓考勤，你该考虑润了	5 signs your company is going under, and when they start strictly enforcing attendance, you should consider leaving.
B-NEO-032	NEO	1.73	xcomet_noisy 91.8 but NTA miss	花2000买nike感觉自己好像大冤种	Spending 2000 on Nike makes me feel like a total sucker.
B-NEO-094	NEO	1.70	xcomet_noisy 83.0 but NTA miss	逆天。。我现在开车老走错路	Unbelievable… I keep getting lost while driving.
B-PYA-046	PYA	1.69	xcomet_noisy 82.9 but NTA miss	这吧里xfxy的，天天吵架	This bar is full of troublemakers who fight all the time.
B-NEO-044	NEO	1.61	xcomet_noisy 85.0 but NTA miss	赛里木湖这事太下头了，景区管理太离谱	This whole thing with Sayram Lake is just awful, the scenic area management is completely outrageous.
B-NEO-053	NEO	1.59	xcomet_noisy 81.0 but NTA miss	双持党表示苹果和华为都不够用	Dual-wielders say both Apple and Huawei aren't enough.
B-MIX-078	MIX	1.55	xcomet_noisy 92.0 but NTA miss	学习上problem不能发作	Don't let academic difficulties become a crisis.
B-HOM-076	HOM	1.47	xcomet_noisy 96.2 but NTA miss	这显卡价格真是辣鸡，还买什么啊	This graphics card is ridiculously overpriced, why would anyone even buy it?
B-MIX-049	MIX	1.34	xcomet_noisy 89.1 but NTA miss	加个buff，变得更强	Add a buff, become stronger.
B-NEO-096	NEO	1.31	xcomet_noisy 83.4 but NTA miss	泪目，我一直不知道自己想做什么，感觉选择的大都错了，已经索性不想选择了...糟糕啊...	Tears welling up, I've always had no idea what I want to do, and feel like most of my choices have been wrong. Now I just don't even want to choose anymore... Oh no...
B-PYA-090	PYA	1.24	xcomet_noisy 93.3 but NTA miss	wc我想要高斯裤子的链接，真的好帅	I want the link to those Gauss pants, they're really cool!
B-NEO-012	NEO	1.16	xcomet_noisy 93.6 but NTA miss	人一旦染上班味，这辈子就去不掉了	Once someone gets a taste of the corporate life, they can never truly escape it.
B-PYA-025	PYA	1.12	xcomet_noisy 92.8 but NTA miss	显卡涨价这消息直接让我blx了	The news of the graphics card price increase completely floored me.
B-PYA-010	PYA	1.07	xcomet_noisy 92.6 but NTA miss	这个xgg好帅，求联系方式	This xgg is so handsome, can I get their contact information?
B-HOM-003	HOM	1.05	xcomet_noisy 99.7 but NTA miss	各位童鞋注意了，期末考试要来了	Attention everyone, the final exams are coming!
B-NEO-073	NEO	0.93	xcomet_noisy 96.6 but NTA miss	说出一个旅游热度很低但实际很夯的城市	Name a city that isn't well-known to tourists but is actually thriving.
B-HOM-086	HOM	0.71	xcomet_noisy 93.8 but NTA miss	蛇：卧槽，怎么又是他	Snake: Holy crap, it's him again.
B-PYA-062	PYA	0.68	xcomet_noisy 81.0 but NTA miss	xswl打印机都沦没墨了	All the XSWL printers have run out of ink.
B-PYA-107	PYA	0.66	xcomet_noisy 88.1 but NTA miss	心灵感应原版就是致敬火花hhh	Telepathy Original is just a tribute to Spark, lol.
B-PYA-109	PYA	0.65	xcomet_noisy 85.6 but NTA miss	拍了拍博士的石棺盖子hhhhh	Patted the lid of the doctor's sarcophagus hhhhhh.
B-HOM-062	HOM	0.64	xcomet_noisy 86.9 but NTA miss	时间长了搞亖你	Over time, it will mess you up.
B-HOM-055	HOM	0.58	xcomet_noisy 84.6 but NTA miss	笑的想鼠	Laughing like a mouse.
B-PYA-023	PYA	0.51	xcomet_noisy 94.8 but NTA miss	u1s1，317万年终奖确实让人眼红	That year-end bonus of 3.17 million is truly enviable.
B-NEO-041	NEO	0.44	xcomet_noisy 87.4 but NTA miss	这员工凡尔赛式晒年终奖，结果翻车了	This employee flaunted their year-end bonus in a showy, pretentious way, and it backfired.
B-NEO-007	NEO	0.43	xcomet_noisy 88.7 but NTA miss	杠精无处不在，说啥都要反驳	Devil's advocates are everywhere, always ready to argue against everything you say.
B-PYA-013	PYA	0.08	xcomet_noisy 93.3 but NTA miss	8u们觉得这配置怎么样	What do you guys think of this configuration?
B-HOM-124	HOM	0.02	xcomet_noisy 81.0 but NTA miss	被天使蚊过的嗓子	A throat bitten by angel mosquitoes.
