uid	category	xcomet_noisy	xcomet_clean	xcomet_d	kiwi_noisy	kiwi_clean	kiwi_d	nta_noisy	nta_clean	nta_d	src_noisy	hyp_noisy	src_clean	hyp_clean	ref_en
B-HOM-091	HOM	64.01	92.55	28.54	73.37	82.62	9.25	0	0	0	立马去郊区浇筑一个刚进混凝土的地下堡垒	Immediately go to the suburbs to pour a newly formed concrete underground bunker.	立马去郊区浇筑一个钢筋混凝土的地下堡垒	Immediately go to the suburbs to construct an underground reinforced concrete bunker.	Head to the suburbs right away and build an underground bunker with rebar concrete
B-HOM-092	HOM	89.26	98.01	8.75	52.06	71.97	19.91	0	0	0	鸡本功扎实	Solid fundamentals.	基本功扎实	Solid fundamentals.	Solid basic skills
B-HOM-093	HOM	76.71	74.25	-2.45	40.61	38.25	-2.37	0	0	0	蚌不住了	"I can't take it anymore. 

(Alternatively, depending on context: This is too much! / I'm losing it! / I'm cracking up!)"	绷不住了	"I can't handle it anymore. 

(Alternatively, depending on context: I'm losing it / I'm falling apart / It's too much.)"	Can't hold it in anymore
B-HOM-094	HOM	85.32	96.46	11.14	67.10	81.86	14.75	0	100	100	冷芝士：袜子不是茶包	Cold cheese: Socks are not tea bags.	冷知识：袜子不是茶包	Fun fact: Socks are not tea bags.	Fun fact: socks are not tea bags
B-HOM-095	HOM	87.25	78.82	-8.42	68.22	63.49	-4.73	0	0	0	就说00这一套真的超级好看的，我可以安心的似了	Just saying, outfit 00 is *really* stunning, it makes me feel so at ease.	就说00这一套真的超级好看的，我可以安心的死了	Just saying, outfit 00 is seriously stunning, I could die happy.	This 00 outfit is really super good-looking, I can finally rest in peace
B-NEO-002	NEO	94.83	95.86	1.04	79.30	83.53	4.23	100	100	0	我们不是供人围观的工具人！	We are not tools for people to watch and control!	我们不是供人围观的工具！	We are not tools for people to gawk at!	we're not tools for people to watch!
B-NEO-003	NEO	91.09	94.95	3.86	78.86	79.15	0.29	0	0	0	又被割韭菜了，这理财产品全是坑	I've been fleeced again, this investment product is a total scam.	又被宰了，这理财产品全是坑	I've been ripped off again, this financial product is a total scam.	I got ripped off again, this wealth management product is full of traps.
B-NEO-004	NEO	91.37	94.21	2.84	71.24	80.65	9.42	0	0	0	品牌联名就是割韭菜，质量差价格高	Brand collaborations are just ripping people off – poor quality and high prices.	品牌联名就是坑人，质量差价格高	Brand collaborations are a scam, with poor quality and high prices.	Co-branded products are just a way to rip off customers with poor quality and high prices.
B-NEO-005	NEO	98.25	97.34	-0.91	73.12	85.30	12.17	0	0	0	别带节奏了，事情不是你想的那样	Stop stirring things up, it's not what you think.	别煽动舆论了，事情不是你想的那样	Stop stirring up public opinion, things aren't as you think.	stop stirring things up, it's not what you think
B-NEO-006	NEO	93.79	98.14	4.35	73.08	83.05	9.97	0	0	0	评论区全是在带节奏的，真相没人关心	The comment section is full of people stirring up trouble; nobody cares about the truth.	评论区全是在煽动舆论的，真相没人关心	The comment section is full of people stirring up public opinion; nobody cares about the truth.	comments section full of people stirring drama, nobody cares about the truth
B-NEO-007	NEO	88.68	96.01	7.32	69.02	75.91	6.89	0	0	0	杠精无处不在，说啥都要反驳	Devil's advocates are everywhere, always ready to argue against everything you say.	抬杠的人无处不在，说啥都要反驳	People who argue for the sake of arguing are everywhere, and they contradict everything you say.	contrarians are everywhere, they rebut everything you say
B-NEO-008	NEO	98.70	97.00	-1.70	82.12	77.29	-4.83	0	0	0	遇到杠精最好的办法就是不理他	The best way to deal with trolls is to ignore them.	遇到抬杠的人最好的办法就是不理他	The best way to deal with someone who argues for the sake of arguing is to ignore them.	the best way to deal with a contrarian is to ignore them
B-NEO-009	NEO	60.38	76.88	16.50	60.83	75.78	14.95	0	0	0	芭比Q了，半夜点外卖忘备注别敲门	"Barbie's having a barbecue, and she ordered takeout late at night, forgetting to add a note saying ""don't knock."""	完了，半夜点外卖忘备注别敲门	Done, I forgot to add a note to not knock when ordering takeout at midnight.	I'm cooked, ordered delivery at midnight and forgot to leave a note saying don't knock
B-NEO-010	NEO	93.64	97.33	3.70	52.01	82.79	30.77	0	0	0	选择你的躲藏点，被抓到就芭比Q了	Choose your hiding spot, getting caught means you're toast!	选择你的躲藏点，被抓到就完了	Choose your hiding spot, because if you're caught, it's over.	pick your hiding spot, if you get caught you're done for
B-NEO-011	NEO	72.86	92.23	19.36	76.28	80.78	4.50	0	0	0	看到肯德基9.9的那一刻，我的班味瞬间就没了	The moment I saw KFC's 9.9 deal, all my class spirit vanished.	看到肯德基9.9的那一刻，我的上班疲惫感瞬间就没了	Seeing KFC's 9.9 deal, my exhaustion from work instantly disappeared.	the moment I saw KFC 9.9, my work exhaustion instantly vanished
B-NEO-012	NEO	93.59	95.35	1.76	74.84	75.44	0.60	0	0	0	人一旦染上班味，这辈子就去不掉了	Once someone gets a taste of the corporate life, they can never truly escape it.	人一旦染上上班的气息，这辈子就去不掉了	Once someone gets the scent of work on them, they can never get rid of it for the rest of their life.	once you catch the work vibe, it never leaves you
B-NEO-013	NEO	68.23	67.11	-1.12	63.99	66.39	2.40	0	0	0	十多块的塔斯汀五件套，横扫我一天班味	A ten-or-so-yuan Tostitos five-piece set completely ruined my workday.	十多块的塔斯汀五件套，横扫我一天上班的疲惫感	A Tostitos five-piece set for just over ten yuan completely sweeps away my workday fatigue.	a 10-something yuan Tastien 5-piece meal wipes away my whole day of work fatigue
B-NEO-014	NEO	78.48	85.48	7.00	75.47	74.86	-0.61	0	0	0	净化班味，用了这头像直接演绎出我的精神状态	Purifying the classroom atmosphere, using this profile picture perfectly captures my mental state.	净化上班的疲惫感，用了这头像直接演绎出我的精神状态	Purifying the fatigue of work, using this profile picture perfectly captures my mental state.	cleansing away the work fatigue — this avatar perfectly captures my mental state
B-NEO-015	NEO	48.85	82.54	33.69	40.46	72.40	31.94	0	0	0	等等党赢麻了，建议收藏	"Waiting party wins, highly recommend saving this post. 

(Or, more colloquially, depending on context: The wait is over, the result is in – it's a win! Save this for later.)"	等待降价的人赢得非常彻底，建议收藏	Those who waited for a price drop won decisively, recommended to save this.	the wait-for-a-deal crew won big time, saving this
B-NEO-016	NEO	58.78	92.06	33.29	52.74	71.93	19.19	0	0	0	看似输了实际赢麻了	"Looks like a loss, but actually a huge win. 

(Or, more colloquially, depending on context: Seems like I lost, but I actually cleaned up.)"	看似输了实际赢得非常彻底	Appears to have lost, but actually won completely.	looks like they lost but actually won big
B-NEO-017	NEO	82.82	91.52	8.70	59.39	80.21	20.82	100	0	-100	纯爱战神轰然倒地	The pure love war god collapsed with a thunderous crash.	只支持纯爱的人轰然倒地	People who only support pure love collapse to the ground.	the pure love warrior has fallen
B-NEO-018	NEO	91.36	96.35	4.99	63.81	80.32	16.51	0	0	0	谨以此片献给每一位纯爱战神	Dedicated to every noble and pure warrior of love.	谨以此片献给每一位只支持纯爱的人	Dedicated to everyone who believes only in pure love.	dedicating this film to every pure love warrior out there
B-NEO-019	NEO	78.18	94.81	16.63	74.23	86.74	12.51	0	100	100	兄弟们我润美国了	Guys, I'm leaving for the US.	兄弟们我移民美国了	Guys, I've immigrated to the United States.	bros I emigrated to the US
B-NEO-020	NEO	91.22	95.27	4.04	74.78	80.56	5.78	0	0	0	公司要黄了的5个征兆，当公司开始严抓考勤，你该考虑润了	5 signs your company is going under, and when they start strictly enforcing attendance, you should consider leaving.	公司要黄了的5个征兆，当公司开始严抓考勤，你该考虑跑了	5 signs your company is going under, and when they start strictly enforcing attendance, you should think about leaving.	5 signs your company is going under, when they start cracking down on attendance, you should consider bouncing
B-NEO-021	NEO	89.50	72.51	-16.99	69.16	69.59	0.43	0	0	0	赛博朋克2077，极致嘴臭极致享受	Cyberpunk 2077, relentlessly vulgar and intensely enjoyable.	赛博朋克2077，极致骂人极致享受	Cyberpunk 2077: Utterly rage-inducing, utterly enjoyable.	Cyberpunk 2077, ultimate trash talk ultimate enjoyment
B-NEO-023	NEO	97.38	98.57	1.19	75.87	78.81	2.94	0	0	0	孙红雷演技炸裂，20万人打出7.5分	Sun Honglei's acting was phenomenal, and 200,000 people rated it 7.5/10.	孙红雷演技极其震撼，20万人打出7.5分	Sun Honglei's performance is extremely impressive, and 200,000 people rated it 7.5 out of 10.	Sun Honglei's acting is absolutely insane, 200k people rated 7.5
B-NEO-024	NEO	86.86	87.25	0.39	66.80	73.20	6.40	100	100	0	赛博诵经让老外陷入疯狂	Cyber chanting drives foreigners wild.	虚拟诵经让老外陷入疯狂	Virtual chanting drives foreigners wild.	cyber chanting is driving foreigners crazy
B-NEO-025	NEO	81.90	91.15	9.26	51.26	75.66	24.40	100	0	-100	国庆宅家的赛博生活	National Day stay-at-home cyberpunk life.	国庆宅家的虚拟网络生活	Staying home for National Day and living a virtual life online.	National Day stay-at-home cyber life
B-NEO-026	NEO	60.32	65.74	5.42	61.37	67.21	5.84	100	100	0	高考第一批显眼包出现了，青蛙玩偶花式助阵	The first attention-seekers of the Gaokao (national college entrance exam) have emerged, with frog plushies providing flamboyant support.	高考第一批爱出风头的人出现了，青蛙玩偶花式助阵	The first wave of attention-seekers for the Gaokao (national college entrance exam) have emerged, with frog plushies providing flamboyant support.	the first batch of attention-seekers at the college entrance exam showed up, frog mascots cheering in style
B-NEO-027	NEO	66.85	95.09	28.24	57.14	71.04	13.91	0	100	100	电子榨菜输出中，午饭点准时到	Exporting pickled mustard greens, arriving on time for lunch.	适合吃饭时看的视频输出中，午饭点准时到	Perfect for watching while eating, the lunchtime video is delivered right on time.	my mealtime video is on, right on time for lunch
B-NEO-028	NEO	91.29	94.42	3.13	75.49	81.64	6.15	0	100	100	这个综艺太下饭了，一口气看完	This variety show is so addictive, I binged it all in one sitting.	这个综艺太适合吃饭时看了，一口气看完	This variety show is perfect for watching while eating, I binged it in one sitting.	this variety show is perfect meal content, binged the whole thing
B-NEO-029	NEO	48.41	76.74	28.33	42.90	67.40	24.49	0	0	0	发疯文学必备文案，笑死我了	"Essential copy for chaotic/unhinged writing, this is killing me with laughter. 

(Or, a slightly more colloquial option:)

The perfect caption for when you're losing it, I'm dying."	宣泄式文字表达必备文案，笑死我了	Essential copy for cathartic writing, this is hilarious.	must-have lines for unhinged-rant posting, I'm dying laughing
B-NEO-030	NEO	97.13	99.86	2.73	82.59	82.80	0.21	100	100	0	社恐人的噩梦，大型聚会	A social phobic's nightmare, large gatherings.	社交恐惧症患者的噩梦，大型聚会	A nightmare for those with social anxiety, large gatherings.	a socially anxious person's worst nightmare, a huge gathering
B-NEO-031	NEO	81.34	92.46	11.13	70.00	82.95	12.95	100	100	0	找不到原剧了，这个当代餐先看	Can't find the original drama anymore, watch this modern substitute for now.	找不到原剧了，这个当替代品先看	Can't find the original series, so let's watch this as a substitute for now.	can't find the original, using this as a substitute for now
B-NEO-032	NEO	91.80	92.18	0.37	80.31	78.95	-1.36	0	0	0	花2000买nike感觉自己好像大冤种	Spending 2000 on Nike makes me feel like a total sucker.	花2000买nike感觉自己好像大冤大头	Spending 2000 on Nike makes me feel like a total sucker.	spent 2k on nikes feeling like a total sucker
B-NEO-033	NEO	89.49	87.86	-1.63	67.78	72.64	4.87	0	0	0	腾讯这波泄密直接破防了，317万说没就没	Tencent's latest data leak is a complete disaster, and 3.17 million accounts are just gone.	腾讯这波泄密直接崩溃了，317万说没就没	Tencent's latest data leak is devastating, and 3.17 million accounts are simply gone.	Tencent's leak move really triggered a breakdown, 3.17 million gone just like that
B-NEO-034	NEO	73.47	89.43	15.96	71.95	76.84	4.89	0	100	100	梅老板今年真可怜，这么强的个人发挥啥没有得到	Mr. Mei is really unfortunate this year, despite such a strong individual performance, he didn't get anything.	梅西今年真可怜，这么强的个人发挥啥没有得到	Messi is really unfortunate this year, despite such a strong individual performance, he hasn't achieved anything.	Messi had a rough year insane individual performance but got nothing
B-NEO-035	NEO	64.92	69.20	4.27	59.30	63.64	4.34	0	0	0	吃瓜吃到自己头上了，腾讯泄密员工就是本人	I was the one eating the melon and it turned out to be my own head; I am the Tencent employee who leaked the information.	看热闹看到自己头上了，腾讯泄密员工就是本人	Watching the fun turned into trouble for myself; the Tencent leaker was me.	I was following the drama, only to realize I’m the Tencent staff member who leaked the information
B-NEO-036	NEO	78.03	88.76	10.73	49.71	76.89	27.18	0	0	0	别搁这凡尔赛了，显摆啥呢	Stop showing off, don't act so superior.	别搁这炫耀了，显摆啥呢	Stop showing off here, what are you trying to flaunt?	stop humble bragging already what are you flexing
B-NEO-037	NEO	95.19	99.86	4.67	83.17	86.10	2.94	100	0	-100	显卡市场太内卷了，价格涨得离谱	The graphics card market is too fiercely competitive, and prices have skyrocketed.	显卡市场竞争太激烈了，价格涨得离谱	The competition in the graphics card market is so fierce that prices have skyrocketed.	The GPU market is hyper-competitive, prices rising outrageously
B-NEO-038	NEO	77.14	73.74	-3.40	64.49	56.59	-7.90	0	0	0	这帖子水分太大，灌水灌的	This post is full of fluff and pointless chatter.	这帖子水分太大，刷帖刷的	This post is full of fluff and just padded with replies.	this post is so watered down pure spam
B-NEO-039	NEO	86.72	65.63	-21.09	62.78	46.66	-16.12	100	100	0	打工人看完317万年终奖直接躺平了	The worker, after seeing a year-end bonus of 3.17 million, just gave up/laid flat.	打工人看完317万年终奖直接放弃了	"The working class person, after seeing a 3.17 million year-end bonus, simply gave up (on life/trying/etc.). 

(Note: This implies being overwhelmed and possibly quitting their job or feeling life is pointless compared to such wealth.)"	Workers gave up striving after seeing the 3.17 million year-end bonus.
B-NEO-040	NEO	87.62	99.05	11.43	67.50	74.34	6.84	100	100	0	这剧情给我整破防了	This plot completely broke me emotionally.	这剧情给我整崩溃了	This plot completely broke me.	this plot totally broke me fr fr
B-NEO-041	NEO	87.36	90.85	3.48	77.38	80.43	3.04	0	0	0	这员工凡尔赛式晒年终奖，结果翻车了	This employee flaunted their year-end bonus in a showy, pretentious way, and it backfired.	这员工炫耀式晒年终奖，结果翻车了	This employee ostentatiously showed off their year-end bonus and it backfired.	This employee flaunted their year-end bonus in a humble-brag way, and it backfired
B-NEO-042	NEO	90.83	99.00	8.17	43.08	80.77	37.70	0	0	0	这手机信号拉胯到离谱	"This phone has terrible signal. 

(Alternatively, more colloquially: This phone has shockingly bad signal.)"	这手机信号差到离谱	This phone has terrible signal.	this phone signal is garbage to an absurd degree
B-NEO-043	NEO	88.93	94.18	5.25	58.90	76.73	17.83	0	0	0	你这个行为真的很下头	Your behavior is really embarrassing/cringeworthy/a bad look.	你这个行为真的很扫兴	Your behavior is really a mood killer.	your behavior is such a turnoff rn
B-NEO-044	NEO	85.00	88.37	3.36	75.02	76.77	1.75	0	100	100	赛里木湖这事太下头了，景区管理太离谱	This whole thing with Sayram Lake is just awful, the scenic area management is completely outrageous.	赛里木湖这事太让人失望了，景区管理太离谱	This whole situation with Sayram Lake is so disappointing, the scenic area management is completely outrageous.	The Sarim Lake incident is too disappointing, scenic area management is outrageous
B-NEO-045	NEO	89.01	75.29	-13.72	55.11	49.70	-5.41	100	0	-100	他这个人好油腻	He's really greasy/sleazy/creepy.	他这个人好油滑	He's really slick/smooth/slippery.	this guy is so sleazy ick
B-NEO-046	NEO	64.12	95.26	31.15	47.12	69.02	21.90	100	0	-100	没绷住破绷了	Lost it/Couldn't hold it together/Cracked up. (Depending on context, it can also mean something completely fell apart.)	没绷住笑了	I burst out laughing.	couldn't hold it in and totally lost it laughing
B-NEO-047	NEO	62.36	91.25	28.88	49.54	77.03	27.49	100	100	0	中国女排逆转美国，这波操作太上头了	"The Chinese women's volleyball team reversed the game against the US team, this play was so exciting/intense! 

(Alternatively, depending on context: The Chinese women's volleyball team came from behind to beat the US team, this was a truly thrilling/hyped moment!)"	中国女排逆转美国，这波操作太让人激动了	The Chinese women's volleyball team reversed the game against the US team, this play was so exciting!	China women's volleyball reversed against USA, this move is so hype
B-NEO-048	NEO	76.18	85.71	9.53	65.15	62.02	-3.12	0	0	0	天天水经验，也不发点有用的帖子	Spending all day soaking up water and not posting anything useful.	天天刷经验，也不发点有用的帖子	Grinding for experience all day and not posting anything helpful.	farming XP every day never posting anything useful
B-NEO-049	NEO	97.65	97.36	-0.29	69.49	70.15	0.66	100	100	0	这主播开挂实锤了，封号吧	This streamer is definitely cheating, ban their account!	这主播作弊实锤了，封号吧	This streamer is definitely cheating, ban their account.	this streamer is confirmed cheating, ban them
B-NEO-050	NEO	98.23	79.55	-18.69	80.63	81.34	0.70	100	100	0	内耗太严重了	Internal friction is too severe.	内部消耗太严重了	Internal consumption is too excessive.	internal friction is too serious smh
B-NEO-051	NEO	64.23	90.04	25.81	31.09	44.50	13.41	0	0	0	互联网嘴替实锤	"Confirmed to be a mouthpiece for the internet. 

(Or, more colloquially: Definitely an internet parrot/echo chamber.)"	互联网代言人实锤	"Confirmed internet celebrity/influencer. 

(Or, more colloquially: It's confirmed they're a real internet celebrity/influencer.)"	confirmed internet mouthpiece
B-NEO-052	NEO	37.41	33.46	-3.95	35.46	41.53	6.07	0	0	0	无职孝子还在嘴硬洗，服了	"This jobless good-for-nothing is still stubbornly defending himself, I'm impressed (in a sarcastic way). 

(Or, more colloquially: This unemployed mama's boy is still in denial, unbelievable.)"	无职盲目辩护者还在嘴硬洗，服了	"The unemployed, blindly defensive person is still stubbornly trying to justify themselves, I'm impressed (by their persistence/audacity). 

(Or, a more colloquial translation:)

That jobless defender is still digging their heels in and talking nonsense, unbelievable."	Mushoku Tensei stans still hard-stanning give up
B-NEO-053	NEO	80.97	94.86	13.89	61.32	76.80	15.48	0	0	0	双持党表示苹果和华为都不够用	Dual-wielders say both Apple and Huawei aren't enough.	同时用两部手机的人表示苹果和华为都不够用	People who use two phones simultaneously say that neither Apple nor Huawei is sufficient.	dual-phone gang saying neither Apple nor Huawei is enough
B-NEO-054	NEO	58.41	74.19	15.78	27.89	48.46	20.57	0	0	0	被种草了	"I've been influenced to buy it. 

(Or, more colloquially: I've been planted with the idea to buy it / I really want it now!)"	被推荐心动了	"I was recommended something and really liked it. 

(Or, more colloquially, depending on context: I fell for something I was recommended.)"	got recommended I'm tempted to buy
B-NEO-055	NEO	91.16	93.17	2.01	45.86	72.15	26.29	0	0	0	拔草了不买	Just removed it from my wishlist without buying.	打消购买念头了不买	Decided against buying it, won't buy it.	nah I'm not buying
B-NEO-056	NEO	63.91	95.79	31.88	33.81	76.70	42.89	0	0	0	他好会整活	"He's really good at making things interesting/pulling pranks/being mischievous. 

(Note: The best translation depends on context, as ""整活"" is slang with a range of meanings relating to creating fun, often unexpected, situations.)"	他好会搞怪	He's really good at being silly/playful.	he's so good at being funny lol
B-NEO-057	NEO	66.65	95.00	28.35	39.91	73.51	33.60	0	0	0	这个太炸了	"This is too amazing! / This is incredible! / This is wild!

(Depending on context, it can also mean ""This is a disaster!"" but generally leans towards positive excitement in current internet slang.)"	这个太震撼了	This is so shocking/amazing/mind-blowing!	this is too insane
B-NEO-058	NEO	73.29	88.57	15.28	67.35	74.23	6.88	100	100	0	景区打人还理直气壮的，真是绝绝子	The audacity of someone assaulting people in a tourist area and then acting like they're in the right is just unbelievable.	景区打人还理直气壮的，真是绝了	The audacity of someone assaulting people in a tourist area and then acting righteously about it is just unbelievable.	Beating people at a scenic spot and still acting righteous, truly absolutely outrageous
B-NEO-059	NEO	91.48	93.59	2.11	42.67	84.25	41.58	0	0	0	破防了	I'm broken.	心理防线崩溃了	The psychological defenses have collapsed.	I'm emotionally broken
B-NEO-060	NEO	95.03	100.00	4.97	60.82	85.96	25.14	0	100	100	这个太上头了	This is way too intense.	这个太上瘾了	This is so addictive.	this is too addictive can't stop
B-NEO-061	NEO	51.45	95.74	44.29	32.00	84.12	52.13	0	0	0	他好会营业	"He's really good at networking/marketing himself/playing the game. 

(Alternatively, depending on context: He's very good at schmoozing/being personable/putting on a show.)"	他好会讨好粉丝	He's very good at pandering to his fans.	he's so good at playing to his fans
B-NEO-062	NEO	91.16	97.56	6.40	59.14	75.35	16.20	0	100	100	香港🇭🇰打车有这么卷吗？又难？	Is getting a taxi in Hong Kong really this competitive? And difficult too?	香港🇭🇰打车竞争有这么激烈吗？又难？	Is the competition for taxis in Hong Kong really this fierce? And is it difficult to get one?	is getting a taxi in HK this intense? so hard?
B-NEO-063	NEO	87.41	83.68	-3.73	63.73	71.45	7.72	0	0	0	这帖子纯纯的钓鱼经验，别当真	This post is purely baiting for reactions, don't take it seriously.	这帖子纯纯的骗经验，别当真	This post is purely baiting for upvotes/experience points, don't take it seriously.	this post is pure bait for engagement don't fall for it
B-NEO-064	NEO	89.59	92.03	2.43	44.54	69.15	24.61	0	0	0	纯纯的牛马人生	A life of hard work and toil.	纯纯的打工人人生	"A purely working-class life. 

(Or, more colloquially, a life of just being a working stiff/worker.)"	pure wage slave life
B-NEO-065	NEO	78.96	98.71	19.75	78.38	86.14	7.76	0	0	0	是我不够糖吗	Am I not sweet enough?	是我不够傻吗	Am I not foolish enough?	am I not dumb enough? bruh
B-NEO-066	NEO	100.00	100.00	0.00	85.42	86.44	1.02	100	100	0	这何意味啊	What does this mean?	这什么意思啊	What does this mean?	what does this even mean
B-NEO-067	NEO	47.66	89.19	41.53	34.49	39.38	4.89	100	100	0	摆烂了，爱咋咋地	"I've given up, and I don't care what happens. 

(Alternatively, depending on context and desired tone: I'm just letting it all fall apart, whatever.)"	放弃了，爱咋咋地	Give up, whatever happens happens.	I give up whatever happens happens
B-NEO-068	NEO	92.40	86.12	-6.27	80.47	66.69	-13.78	0	100	100	摆烂一天算了	Let's just slack off for a day.	放弃一天算了	Let it go for today.	let me rot for a day whatever
B-NEO-069	NEO	93.24	94.74	1.50	46.37	67.91	21.54	0	0	0	内卷太严重了，打工人伤不起	The competition is too fierce, workers can't afford it.	过度竞争太严重了，打工人伤不起	The competition is too fierce, workers can't afford it.	the rat race is too intense workers can't take it
B-NEO-070	NEO	80.23	92.70	12.47	37.11	46.19	9.08	100	0	-100	这波操作属实逆天了	"This move/operation is absolutely insane/out of this world/unbelievable. 

(Note: There are a few ways to capture the nuance of ""逆天"" which implies something exceeding normal limits, often in a positive, impressed way. The best option depends on context.)"	这波操作属实超乎想象了	"This move/operation/situation is truly beyond imagination. 

(Alternatively, depending on context: This is wild/unbelievable/unexpected.)"	this play is straight up insane
B-NEO-071	NEO	43.96	57.87	13.91	51.28	51.13	-0.14	0	0	0	内卷到头秃，躺平又心慌	Intense competition is leading to burnout and hair loss, but simply giving up feels unsettling.	过度竞争到头秃，躺平又心慌	Relentless competition leads to hair loss, but doing nothing feels anxious.	rat race till you're bald quit competing but still anxious
B-NEO-072	NEO	57.69	94.12	36.43	67.73	83.75	16.03	0	0	0	不是哥们儿	"Not friends. 

(Or, more colloquially, depending on context: Not buddies/pals.)"	不是吧，哥们儿	No way, man.	no way bro come on
B-NEO-073	NEO	96.57	97.56	0.99	81.89	81.95	0.06	0	100	100	说出一个旅游热度很低但实际很夯的城市	Name a city that isn't well-known to tourists but is actually thriving.	说出一个旅游热度很低但实际很高的城市	Name a city that isn't well-known as a tourist destination but is actually great.	name a city that's low-key but actually great
B-NEO-074	NEO	61.99	69.40	7.41	30.77	58.90	28.14	0	0	0	这波操作直接拉胯了	"This play/move/performance completely flopped/fell apart/was a disaster. 

(Note: ""拉胯"" is internet slang, and the best translation depends on context. The options above capture the general meaning of a significant failure.)"	这波操作直接失常了	This move/play/action completely messed things up/went wrong/caused a malfunction.	this play literally underperformed
B-NEO-075	NEO	80.18	88.57	8.39	53.24	53.62	0.38	100	100	0	这操作绝绝子，直接给我整不会了	"This move is absolutely incredible, it completely caught me off guard! 

(Or, more colloquially: This is amazing, I'm speechless!)"	这操作绝佳，直接给我整不会了	"This move is absolutely amazing, it completely caught me off guard. 

(Or, more colloquially: This is incredible, I'm stunned.)"	this play is amazing left me speechless
B-NEO-076	NEO	72.38	67.75	-4.63	68.84	70.35	1.51	100	100	0	谁能能理解这种崩溃的心情，辛辛苦苦备考许久，就等着政审上岸，结果栽在了学历断层上	Who can understand this feeling of devastation? After diligently preparing for a long time, just waiting to pass the political review and secure the job, it all fell apart due to a gap in my education history.	谁能能理解这种崩溃的心情，辛辛苦苦备考许久，就等着政审成功，结果栽在了学历断层上	Who can understand this feeling of devastation? After diligently preparing for a long time, only to be waiting for the political review to pass, to then fail due to a gap in education history.	who understands this despair? prepped for ages waiting to pass the political review only to get rejected by an education gap
B-NEO-077	NEO	82.83	95.14	12.31	73.65	81.97	8.32	0	100	100	为什么留子都不爱和老外谈？	Why don't young people like to talk to foreigners?	为什么留学生都不爱和老外谈？	Why don't international students like to talk to foreigners?	why don't international students like dating foreigners? real talk
B-NEO-078	NEO	78.96	91.58	12.62	72.45	73.67	1.22	0	0	0	哈包穿上衣服不习惯了	Haba doesn't feel comfortable wearing clothes.	哈兰德穿上衣服不习惯了	Haaland isn't used to wearing clothes.	not used to Haaland wearing clothes
B-NEO-079	NEO	92.98	72.09	-20.90	58.55	49.53	-9.02	100	100	0	洗澡5分钟老公社死一整年	Five minutes in the shower and my husband is socially dead for a year.	洗澡5分钟老公社会性死亡一整年	"Five minutes in the shower and my husband hasn't been the same all year. 

(Or, more colloquially: Five minutes in the shower and my husband's been socially dead ever since.)"	5-min shower and my husband is socially dead for a whole year rip
B-NEO-080	NEO	44.97	85.46	40.49	31.09	47.56	16.47	0	100	100	直接破防了家人们	"I was completely broken/devastated, guys. 

(Or, more colloquially, depending on context: I'm emotionally wrecked, y'all.)"	直接心态失控了家人们	My mental state completely broke down, everyone.	totally broke down mentally fam
B-NEO-081	NEO	88.31	89.52	1.21	71.52	72.73	1.21	100	100	0	月薪不够5w不能这么活	A salary of less than 50,000 yuan a month is not a life worth living.	月薪不够5万不能这么活	A salary of less than 50,000 a month is not a life worth living.	Can't live like this if monthly salary isn't even 50k
B-NEO-082	NEO	44.08	69.28	25.20	34.83	79.81	44.99	100	0	-100	爷青回	"My youth has returned. 

(Or, more colloquially and capturing the feeling: Nostalgia hit me hard / This takes me back!)"	爷的青春回来了	My youth has returned.	Nostalgia hits hard.
B-NEO-083	NEO	38.53	98.73	60.20	41.93	87.17	45.24	0	0	0	难他天？	Is it difficult for heaven?	难道他真的是天才？	Could he really be a genius?	Turns out he's a genius?
B-NEO-084	NEO	93.26	99.12	5.86	45.97	82.16	36.19	0	0	0	基操	Basic operation.	基本操作	Basic operations.	Just basic mechanics
B-NEO-085	NEO	75.19	80.21	5.03	40.78	72.00	31.22	0	0	0	你这肯定是低段位炸鱼罢了	You're definitely just boosting your rank by playing against low-skilled players.	你这肯定是低段位欺负水平差的玩家罢了	You're definitely just bullying lower-ranked players who are worse than you.	You must be just smurfing in low rank
B-NEO-086	NEO	90.92	90.69	-0.24	79.04	80.42	1.37	100	100	0	刘宇宁一周不直播，棚友集体受不了！想念到发疯	Liu Yuning hasn't livestreamed for a week, and his fans are completely unable to cope! They miss him so much they're going crazy.	刘宇宁一周不直播，粉丝集体受不了！想念到发疯	Liu Yuning hasn't livestreamed for a week, and his fans can't take it anymore! They're missing him so much they're going crazy.	Liu Yuning hasn’t streamed for a week, all his fans can’t stand it and miss him terribly.
B-PYA-001	PYA	86.54	98.79	12.26	78.44	83.20	4.76	0	100	100	xql日常太甜了，羡慕死了	XQL's daily life is so sweet, I'm so envious!	小情侣日常太甜了，羡慕死了	This young couple's everyday life is so sweet, I'm so envious!	this couple's daily life is too sweet, I'm so jealous
B-PYA-003	PYA	86.31	81.53	-4.78	67.74	77.92	10.19	0	100	100	xql之间的默契真的绝了	The chemistry between Xiao Qi and Lin really is amazing.	小情侣之间的默契真的绝了	The unspoken understanding between young couples is truly amazing.	the chemistry between this couple is insane
B-PYA-004	PYA	85.89	99.03	13.13	63.28	80.17	16.89	0	100	100	全网最甜xql非他们莫属	They are undoubtedly the sweetest xql on the entire network.	全网最甜小情侣非他们莫属	They are undoubtedly the sweetest couple online.	the sweetest couple on the internet has to be them
