uid	category	severity	reasons	src_noisy	hyp_noisy
B-MIX-147	MIX	1.53	xcomet_noisy 89.2 but NTA miss	干嘛突然cos班主任	What’s with suddenly cosplaying the homeroom teacher?
B-NEO-021	NEO	1.46	xcomet_noisy 84.8 but NTA miss	赛博朋克2077，极致嘴臭极致享受	Cyberpunk 2077, extreme cynicism, extreme enjoyment.
B-MIX-056	MIX	1.41	xcomet_noisy 85.2 but NTA miss	图样森破，你太天真了	That’s a naive idea.
B-NEO-057	NEO	1.29	xcomet_noisy 95.3 but NTA miss	这个太炸了	This is so amazing!
B-PYA-024	PYA	1.22	xcomet_noisy 94.1 but NTA miss	XHS上好多人在讨论	Many people are discussing it on XHS.
B-NEO-098	NEO	1.20	xcomet_noisy 85.1 but NTA miss	虽然整个乐队前期像拼好队一样，但是结局随着独角兽的回归写的还是不错的	Although the band sounded like a well-assembled team in the beginning, the ending, despite the unicorn's return, was still pretty good.
B-NEO-012	NEO	1.19	xcomet_noisy 82.8 but NTA miss	人一旦染上班味，这辈子就去不掉了	Once a person is tainted by bad habits, they can never truly get rid of them in this lifetime.
B-NEO-032	NEO	1.14	xcomet_noisy 89.9 but NTA miss	花2000买nike感觉自己好像大冤种	Spending 2000 yuan on Nike feels like I’m such a sucker.
B-MIX-088	MIX	1.00	xcomet_noisy 86.8 but NTA miss	第一次尝试做这么长的动画 感觉k帧速度有所提升绝宝二周年快乐!	This was my first attempt at making such a long animation, and I feel the frame rate has improved. Happy 2nd Anniversary, Bao!
B-HOM-003	HOM	0.97	xcomet_noisy 99.2 but NTA miss	各位童鞋注意了，期末考试要来了	Everyone, pay attention, the final exam is coming!
B-NEO-110	NEO	0.94	xcomet_noisy 86.5 but NTA miss	泪目了，米哈游你坏事做尽	Tears welled up, Mihoyo, you've done terrible things.
B-MIX-049	MIX	0.90	xcomet_noisy 89.1 but NTA miss	加个buff，变得更强	Add a buff, become stronger.
B-NEO-097	NEO	0.78	xcomet_noisy 81.5 but NTA miss	10后，上一次看是三年前了，但是也泪目了	Ten generations after graduating, the last time I watched it was three years ago, but it still made me cry.
B-PYA-015	PYA	0.77	xcomet_noisy 87.1 but NTA miss	这条rs怎么还没上	How has this stock not gone up yet?
B-PYA-019	PYA	0.75	xcomet_noisy 96.8 but NTA miss	rt，大家帮我看看这手机值不值	Hey everyone, can you take a look and tell me if this phone is worth it?
B-HOM-013	HOM	0.73	xcomet_noisy 82.8 but NTA miss	笑拥了！带货主播推荐的迷惑水果太离谱了吧	Laughing my head off! The mind-boggling fruits recommended by the live stream merchant are so outrageous!
B-PYA-025	PYA	0.68	xcomet_noisy 84.3 but NTA miss	显卡涨价这消息直接让我blx了	The price of graphics cards going up just completely blew my mind.
B-HOM-049	HOM	0.57	xcomet_noisy 91.8 but NTA miss	看完这帖子我直接笑嘻了	I burst out laughing after reading this post.
B-PYA-087	PYA	0.56	xcomet_noisy 86.0 but NTA miss	快别TM说了，抓紧睡半个钟头，不然去早餐店要迟到了	Don't say another word, get some sleep for half an hour, or you'll be late for breakfast.
B-HOM-050	HOM	0.53	xcomet_noisy 83.4 but NTA miss	看完这个视频我蕉绿了	I turned green after watching this video.
B-NEO-053	NEO	0.51	xcomet_noisy 84.2 but NTA miss	双持党表示苹果和华为都不够用	The Republican Party says that Apple and Huawei are not sufficient.
B-HOM-004	HOM	0.49	xcomet_noisy 95.7 but NTA miss	童鞋们帮我看看这道题怎么做	Hey guys, can you help me figure out how to solve this problem?
B-PYA-108	PYA	0.43	xcomet_noisy 90.1 but NTA miss	woc瞬间高清修补版	Instant HD repair version
B-PYA-088	PYA	0.41	xcomet_noisy 93.7 but NTA miss	不是，我TM哪来的教材，你在逗我呢	No way, where did I even get the textbook? You're messing with me!
B-PYA-096	PYA	0.40	xcomet_noisy 90.5 but NTA miss	这么说我才发现字幕不是视频自带的hhhh	That’s how I realized the subtitles weren’t built-in to the video, hhhhh
B-HOM-130	HOM	0.32	xcomet_noisy 83.1 but NTA miss	哎你怎么似了	How are you looking?
B-PYA-033	PYA	0.13	xcomet_noisy 89.7 but NTA miss	bl粉丝太能控评了	BL fans are really good at controlling the comments.
