uid	category	severity	reasons	src_noisy	hyp_noisy
B-PYA-020	PYA	1.59	xcomet_noisy 86.0 but NTA miss	jrs怎么看腾讯这个泄密处理？	How does JRS view Tencent's handling of the leak?
B-HOM-096	HOM	1.57	xcomet_noisy 86.2 but NTA miss	孩好像真的很困了，但是一直被麻麻薅过来薅过去配合拍视频	The child seems to be really tired, but is constantly being pulled and prodded to cooperate for video filming.
B-HOM-021	HOM	1.40	xcomet_noisy 94.8 but NTA miss	沃草，这无人机表演太震撼了	Wow, this drone performance is so breathtaking.
B-PYA-005	PYA	1.39	xcomet_noisy 91.0 but NTA miss	看到别人去欧洲旅游的照片，xmsl	Seeing photos of others traveling to Europe, xmsl.
B-NEO-002	NEO	1.35	xcomet_noisy 93.8 but NTA miss	我们不是供人围观的工具人！	We are not pawns for people to gawk at!
B-PYA-098	PYA	1.35	xcomet_noisy 91.0 but NTA miss	看清楚材质吧，pdd很多都是聚酯纤维，你问客服没几个敢说是纯棉的	Be sure to check the material, many products on PDD are made of polyester fiber, and if you ask the customer service, few will dare to say it's 100% cotton.
B-HOM-095	HOM	1.27	xcomet_noisy 89.5 but NTA miss	就说00这一套真的超级好看的，我可以安心的似了	Just saying, the 00 set is really super beautiful, I can rest easy now.
B-HOM-024	HOM	1.13	xcomet_noisy 84.9 but NTA miss	别虾扯蛋了，老师说的都是真的吗	Don't bullshit around, are all the teacher's words true?
B-NEO-021	NEO	1.09	xcomet_noisy 84.5 but NTA miss	赛博朋克2077，极致嘴臭极致享受	Cyberpunk 2077, extreme bad breath, extreme pleasure.
B-NEO-004	NEO	1.05	xcomet_noisy 89.9 but NTA miss	品牌联名就是割韭菜，质量差价格高	Brand collaborations are just a way to gouge customers; poor quality at a high price.
B-PYA-024	PYA	0.97	xcomet_noisy 92.0 but NTA miss	XHS上好多人在讨论	Many people are discussing on XHS.
B-HOM-049	HOM	0.91	xcomet_noisy 93.2 but NTA miss	看完这帖子我直接笑嘻了	After reading this post, I couldn't help but laugh.
B-NEO-003	NEO	0.79	xcomet_noisy 93.6 but NTA miss	又被割韭菜了，这理财产品全是坑	I was scammed again; this financial product is all a trap.
B-PYA-097	PYA	0.77	xcomet_noisy 88.8 but NTA miss	完了疑似吉米被吓疯了hh	"""It seems that Jimmy was terrified."""
B-NEO-032	NEO	0.76	xcomet_noisy 86.8 but NTA miss	花2000买nike感觉自己好像大冤种	Feeling like a big victim after spending 2000 yuan on Nike.
B-MIX-052	MIX	0.61	xcomet_noisy 97.0 but NTA miss	我刚才去打apex了	I just went to play Apex.
B-NEO-063	NEO	0.51	xcomet_noisy 87.1 but NTA miss	这帖子纯纯的钓鱼经验，别当真	This post is purely about fishing experiences, don't take it seriously.
B-PYA-015	PYA	0.26	xcomet_noisy 82.2 but NTA miss	这条rs怎么还没上	Why isn't this RS up yet?
B-PYA-088	PYA	0.16	xcomet_noisy 92.7 but NTA miss	不是，我TM哪来的教材，你在逗我呢	No, where would I get the textbooks, you're joking, right?
B-HOM-086	HOM	0.15	xcomet_noisy 90.8 but NTA miss	蛇：卧槽，怎么又是他	"Snake: ""Ugh, it's him again?"""
B-MIX-143	MIX	0.02	xcomet_noisy 90.5 but NTA miss	他和背后的 n pc 格格不入	He doesn't fit in with the n pc behind him.
