uid	category	severity	reasons	src_noisy	hyp_noisy
B-PYA-109	PYA	1.94	xcomet_noisy 90.0 but NTA miss	拍了拍博士的石棺盖子hhhhh	I patted the lid of the doctor's sarcophagus, haha.
B-HOM-094	HOM	1.94	xcomet_noisy 83.5 but NTA miss	冷芝士：袜子不是茶包	Cold Cheese: Socks are not tea bags
B-HOM-019	HOM	1.92	xcomet_noisy 82.3 but NTA miss	雀食好笑，不骗你	Sparrows eating is funny, I'm not kidding.
B-NEO-037	NEO	1.91	xcomet_noisy 98.8 but NTA miss	显卡市场太内卷了，价格涨得离谱	The graphics card market is extremely competitive, and prices have risen outrageously.
B-MIX-079	MIX	1.91	xcomet_noisy 87.6 but NTA miss	好久没有笑的这么开心了，必须收藏起来emo了再看	I haven't laughed this happily in a long time. I have to save this and watch it when I'm feeling emo.
B-HOM-031	HOM	1.89	xcomet_noisy 92.5 but NTA miss	卧槽317万年终奖就这么没了？	Holy crap, my 3.17 million yuan year-end bonus just vanished like that?
B-PYA-076	PYA	1.88	xcomet_noisy 89.7 but NTA miss	xswl皇帝的新衣	LOL, The Emperor's New Clothes
B-PYA-005	PYA	1.77	xcomet_noisy 91.1 but NTA miss	看到别人去欧洲旅游的照片，xmsl	Seeing photos of other people traveling in Europe, xmsl
B-HOM-014	HOM	1.76	xcomet_noisy 91.7 but NTA miss	新来的00后程序员写的代码，看到这段注释真的快把我笑拥了	The code written by the new Gen Z programmer almost made me burst out laughing when I saw this comment.
B-NEO-096	NEO	1.75	xcomet_noisy 89.3 but NTA miss	泪目，我一直不知道自己想做什么，感觉选择的大都错了，已经索性不想选择了...糟糕啊...	Tears well up in my eyes. I've never known what I want to do. I feel like most of my choices have been wrong, and I've almost given up on choosing altogether... Oh no...
B-PYA-037	PYA	1.67	xcomet_noisy 93.6 but NTA miss	jrs帮我看看这鱼竿行不行	Guys, can you check if this fishing rod is any good?
B-NEO-097	NEO	1.63	xcomet_noisy 93.4 but NTA miss	10后，上一次看是三年前了，但是也泪目了	I was born in the 2010s, and the last time I watched it was three years ago, but it still brought tears to my eyes.
B-PYA-060	PYA	1.62	xcomet_noisy 82.6 but NTA miss	cpf又在磕了	CP fans are shipping again.
B-NEO-007	NEO	1.47	xcomet_noisy 98.5 but NTA miss	杠精无处不在，说啥都要反驳	Trolls are everywhere; they'll argue with anything you say.
B-HOM-049	HOM	1.43	xcomet_noisy 91.8 but NTA miss	看完这帖子我直接笑嘻了	I burst out laughing after reading this post.
B-NEO-003	NEO	1.42	xcomet_noisy 97.3 but NTA miss	又被割韭菜了，这理财产品全是坑	I've been scammed again; these investment products are all traps.
B-NEO-017	NEO	1.40	xcomet_noisy 87.4 but NTA miss	纯爱战神轰然倒地	The God of Pure Love collapsed to the ground.
B-MIX-026	MIX	1.37	xcomet_noisy 94.2 but NTA miss	看到317万年终奖我直接emo了	Seeing the 3.17 million yuan year-end bonus made me completely emotional.
B-NEO-004	NEO	1.36	xcomet_noisy 93.6 but NTA miss	品牌联名就是割韭菜，质量差价格高	Brand collaborations are just a way to fleece consumers; the quality is poor and the price is high.
B-NEO-057	NEO	1.33	xcomet_noisy 95.5 but NTA miss	这个太炸了	This is amazing!
B-PYA-108	PYA	1.32	xcomet_noisy 86.4 but NTA miss	woc瞬间高清修补版	woc Instant HD Repair Version
B-MIX-062	MIX	1.24	xcomet_noisy 100.0 but NTA miss	这个PK谁赢了	Who won this battle?
B-HOM-119	NEO	1.23	xcomet_noisy 95.5 but NTA miss	欧内该，我什么都愿意做	Oh my god, I'm willing to do anything.
B-NEO-087	NEO	1.21	xcomet_noisy 94.2 but NTA miss	某种意义上来看他也是个神人	In a sense, he was also a god.
B-NEO-099	NEO	1.20	xcomet_noisy 86.4 but NTA miss	“苏新皓你好的太突出”这句话的含金量还在上升	"The value of the phrase ""Su Xinhao, you are too outstanding"" is still rising."
B-NEO-032	NEO	1.19	xcomet_noisy 88.7 but NTA miss	花2000买nike感觉自己好像大冤种	I feel like I was ripped off for spending 2000 on Nike shoes.
B-PYA-101	PYA	1.12	xcomet_noisy 89.2 but NTA miss	啊？60w围攻45w的城，对方还以骑兵为主？？！	Huh? 600,000 troops besieging a city with 450,000 troops, and the enemy is mainly composed of cavalry?!
B-HOM-003	HOM	1.11	xcomet_noisy 99.9 but NTA miss	各位童鞋注意了，期末考试要来了	Attention students, final exams are coming soon!
B-MIX-116	MIX	1.03	xcomet_noisy 85.9 but NTA miss	小时候我没有cp这个概念，一直认为这俩只是朋友	"When I was little, I didn't have the concept of ""couples"" and always thought these two were just friends."
B-NEO-047	NEO	1.01	xcomet_noisy 91.7 but NTA miss	中国女排逆转美国，这波操作太上头了	The Chinese women's volleyball team's comeback against the United States was absolutely incredible!
B-NEO-044	NEO	1.01	xcomet_noisy 86.5 but NTA miss	赛里木湖这事太下头了，景区管理太离谱	The situation at Sayram Lake is outrageous; the management of the scenic area is utterly absurd.
B-NEO-033	NEO	0.98	xcomet_noisy 81.5 but NTA miss	腾讯这波泄密直接破防了，317万说没就没	Tencent's data breach completely broke their defenses; 3.17 million yuan vanished in an instant.
B-PYA-019	PYA	0.79	xcomet_noisy 94.1 but NTA miss	rt，大家帮我看看这手机值不值	I need your opinions on whether this phone is worth it.
B-PYA-092	PYA	0.79	xcomet_noisy 97.2 but NTA miss	woc太萌了	woc is so cute
B-HOM-009	HOM	0.76	xcomet_noisy 89.7 but NTA miss	游戏过于神金，不确定先从哪里笑起	The game is too amazing, I'm not sure where to start laughing.
B-HOM-076	HOM	0.73	xcomet_noisy 96.8 but NTA miss	这显卡价格真是辣鸡，还买什么啊	This graphics card is ridiculously overpriced, why even buy it?
B-HOM-004	HOM	0.71	xcomet_noisy 92.3 but NTA miss	童鞋们帮我看看这道题怎么做	Can you guys help me figure out how to do this problem?
B-MIX-070	MIX	0.64	xcomet_noisy 99.5 but NTA miss	这个PPT做得好	This PPT is well made.
B-HOM-058	HOM	0.61	xcomet_noisy 87.5 but NTA miss	这是我女朋友 羡慕吗笑抽们🤣	This is my girlfriend. Aren't you jealous, everyone? LOL 🤣
B-PYA-077	PYA	0.58	xcomet_noisy 86.4 but NTA miss	哈哈哈哈哈xswl	Hahahaha xswl
B-NEO-043	NEO	0.57	xcomet_noisy 97.2 but NTA miss	你这个行为真的很下头	Your behavior is really despicable.
B-HOM-021	HOM	0.57	xcomet_noisy 97.8 but NTA miss	沃草，这无人机表演太震撼了	Wow, that drone show was absolutely amazing!
B-MIX-074	MIX	0.50	xcomet_noisy 86.4 but NTA miss	我的文化水平belike	My educational level is similar
B-PYA-066	PYA	0.41	xcomet_noisy 95.8 but NTA miss	这图谁发明的，xswl	Who invented this picture? LOL
B-PYA-096	PYA	0.25	xcomet_noisy 99.7 but NTA miss	这么说我才发现字幕不是视频自带的hhhh	Now I realize the subtitles aren't part of the video, haha.
B-HOM-084	HOM	0.14	xcomet_noisy 80.8 but NTA miss	！？雀潮？！	!? A magpie tide?!
B-PYA-013	PYA	0.08	xcomet_noisy 93.3 but NTA miss	8u们觉得这配置怎么样	What do you guys think of this configuration?
B-HOM-050	HOM	0.05	xcomet_noisy 83.4 but NTA miss	看完这个视频我蕉绿了	I turned green after watching this video.
B-PYA-090	PYA	0.05	xcomet_noisy 93.1 but NTA miss	wc我想要高斯裤子的链接，真的好帅	I want the link to the Gauss pants, they look so cool!
B-NEO-020	NEO	0.00	xcomet_noisy 89.0 but NTA miss	公司要黄了的5个征兆，当公司开始严抓考勤，你该考虑润了	Five signs your company is going to fail; when your company starts strictly enforcing attendance, you should consider resigning.
